Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean of daily minimum air temperature for Northern Ireland
Areal series, starting in 1884
Last updated 01-Jan-2022 11:00
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
2002    3.1    2.4    3.0    4.2    6.4    9.3   10.1   10.9    8.9    5.4    5.0    2.8    2.12    4.53   10.14    6.42    5.98
2003    1.3    1.1    1.9    4.5    6.5    9.6   12.0   11.1    8.7    4.9    3.9    2.0    1.73    4.29   10.91    5.83    5.65
2004    2.2    1.1    2.4    4.7    6.3   10.0   10.0   11.7   10.0    5.2    5.7    2.7    1.79    4.47   10.58    6.95    6.01
2005    3.1    1.6    4.0    3.8    5.5   10.3   11.3   10.7    9.8    8.1    2.7    2.6    2.53    4.47   10.78    6.90    6.17
2006    1.9    1.2    1.5    3.3    6.4    9.5   11.6   11.1   10.5    8.2    3.5    2.9    1.94    3.71   10.75    7.40    6.00
2007    3.0    1.7    2.2    5.4    6.1    9.5   10.0   10.6    9.0    7.5    5.4    2.7    2.57    4.52   10.06    7.32    6.11
2008    2.3    1.7    1.9    3.4    7.4    8.1   11.1   11.5    8.3    4.7    3.8    0.5    2.25    4.25   10.24    5.61    5.42
2009    0.4    1.9    2.4    4.7    6.3    8.6   10.8   10.9    8.7    7.4    3.7   -0.7    0.93    4.48   10.11    6.62    5.45
2010   -1.2   -1.3    0.5    3.3    5.4    9.7   11.2    9.5    9.3    5.4    0.9   -4.3   -1.05    3.05   10.13    5.24    4.06
2011   -0.2    2.4    1.6    5.7    7.2    7.5    9.5    9.5    9.9    7.8    5.7    2.3   -0.80    4.85    8.88    7.82    5.77
2012    2.9    3.7    4.3    2.4    5.8    8.4    9.8   11.3    8.2    4.2    2.6    1.4    2.97    4.18    9.84    4.99    5.43
2013    1.9    0.8   -0.0    2.5    5.7    8.6   12.2   11.3    9.3    7.7    2.7    3.1    1.41    2.74   10.72    6.59    5.53
2014    1.7    1.8    2.7    5.5    7.6    9.6   11.3    9.7    8.8    6.7    4.2    1.7    2.24    5.27   10.21    6.60    5.98
2015    0.6    0.8    1.6    2.6    5.3    7.9    9.6    9.7    8.1    6.0    4.9    3.9    1.03    3.19    9.09    6.32    5.11
2016    2.4    0.8    2.4    2.5    6.4   10.2   10.9   11.5   10.2    6.6    2.0    3.6    2.40    3.75   10.84    6.26    5.79
2017    2.5    2.3    3.4    4.8    6.9   10.0   10.3   10.1    8.4    7.7    3.1    2.1    2.81    5.06   10.12    6.40    5.99
2018    1.2   -0.4    0.6    4.3    7.0    9.7   11.3   10.7    7.8    5.9    4.4    4.1    1.03    3.98   10.58    6.01    5.59
2019    2.6    3.2    3.4    4.9    5.5    8.5   11.9   11.3    9.0    5.2    2.7    2.8    3.28    4.59   10.60    5.67    5.94
2020    2.5    1.6    2.0    4.1    6.1    9.5   10.2   11.2    8.7    6.2    4.9    1.8    2.30    4.09   10.35    6.60    5.76
2021    0.1    2.3    3.6    1.8    4.7    9.3   12.0   11.3   10.7    7.8    5.0    3.7    1.37    3.42   10.90    7.85    6.06
