Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean of daily minimum air temperature for Scotland N
Areal series, starting in 1884
Last updated 01-Jan-2022 11:01
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
2011   -0.2    0.8    1.4    4.8    5.3    6.5    8.5    8.5    8.6    6.3    4.5    0.0   -1.35    3.83    7.84    6.45    4.60
2012    0.5    1.7    3.4    1.1    3.8    6.6    8.6    9.3    7.1    2.4    1.6   -0.6    0.71    2.77    8.17    3.69    3.80
2013    0.8   -1.2   -1.5    0.5    4.1    7.5   10.4    9.9    7.5    6.2    1.5    2.4   -0.27    1.01    9.30    5.08    4.05
2014    1.0    1.1    2.3    4.2    5.7    9.2   10.0    8.4    8.9    5.6    3.4    0.4    1.51    4.07    9.20    5.97    5.04
2015   -0.2    0.4    1.0    2.0    3.7    6.5    8.4    9.1    7.3    5.3    3.3    2.1    0.19    2.22    8.04    5.29    4.09
2016    0.2   -1.0    1.2    1.4    5.5    8.4    9.6    9.3    9.1    4.7    0.6    2.7    0.45    2.70    9.08    4.80    4.32
2017    1.0    0.7    1.4    3.2    5.8    8.4    8.7    9.3    8.1    6.5    1.6    0.4    1.52    3.47    8.83    5.46    4.64
2018   -0.6   -1.3   -0.5    2.7    5.8    8.2   10.4    9.2    7.1    4.8    3.1    1.6   -0.49    2.70    9.28    4.99    4.24
2019   -0.3    1.8    2.2    3.5    3.8    7.6   11.0   10.0    7.8    4.0    0.9    1.4    1.00    3.18    9.53    4.24    4.49
2020    2.2    0.1    0.7    2.1    5.0    8.5    8.5    9.4    7.4    4.8    3.8    1.3    1.26    2.60    8.82    5.33    4.50
2021   -2.2   -0.5    2.1   -0.4    3.6    8.0   10.7    9.7    9.3    6.1    3.8    0.7   -0.49    1.79    9.49    6.40    4.27
