Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean of daily minimum air temperature for England SE and Central S
Areal series, starting in 1884
Last updated 01-Jan-2022 11:00
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1981    1.6   -0.6    5.6    3.9    7.4    9.2   11.4   11.6   10.0    5.1    4.3   -1.6    1.13    5.64   10.78    6.49    5.71
1982    0.3    1.9    1.9    3.7    6.4   11.4   12.2   11.9   10.0    7.1    5.7    1.5    0.14    3.99   11.84    7.59    6.18
1983    3.9   -0.9    2.5    2.9    6.6   10.5   14.0   12.4   10.3    7.0    4.6    2.6    1.60    4.03   12.33    7.28    6.43
1984    1.2    0.9    1.6    2.5    5.6    9.5   11.0   12.5   10.0    7.8    5.7    2.3    1.56    3.24   11.01    7.82    5.89
1985   -2.7   -1.0    0.7    4.3    6.8    8.9   11.8   11.1   10.1    7.5    0.9    4.6   -0.45    3.93   10.59    6.17    5.28
1986    0.7   -3.7    1.1    2.2    6.7    9.9   11.8   10.2    6.7    7.5    4.6    2.8    0.66    3.38   10.66    6.30    5.12
1987   -1.8    0.5    0.8    5.4    5.8    9.3   11.7   11.2   10.2    6.7    3.8    3.4    0.51    3.99   10.73    6.92    5.60
1988    2.9    1.4    3.5    3.9    7.7    9.8   11.2   10.9    9.8    7.8    1.7    4.5    2.55    5.07   10.65    6.44    6.28
1989    2.8    2.5    4.2    3.0    8.0    9.4   13.0   11.6   11.0    8.6    3.0    3.0    3.32    5.09   11.36    7.54    6.72
1990    4.0    4.8    4.3    3.1    7.1    9.4   11.3   12.9    8.4    8.7    4.2    1.7    3.91    4.82   11.20    7.15    6.67
1991    1.4   -2.0    4.5    3.8    6.2    8.5   12.8   12.5   10.1    6.7    3.6    1.3    0.48    4.83   11.31    6.80    5.85
1992    1.0    1.6    4.3    4.6    8.3   10.2   12.7   12.3   10.0    4.4    4.4    1.2    1.31    5.75   11.72    6.25    6.26
1993    3.1    1.8    2.3    5.8    7.7   10.5   11.3   10.2    8.6    5.8    1.7    3.0    2.04    5.29   10.67    5.37    6.02
1994    2.5    0.6    4.5    4.1    7.1    9.7   13.2   12.3    9.6    6.3    8.1    3.5    2.08    5.23   11.76    7.96    6.82
1995    1.8    4.1    1.6    4.8    6.6    9.4   13.4   13.5    9.6    9.5    4.6    0.5    3.07    4.35   12.14    7.91    6.63
1996    2.7   -0.6    1.4    4.1    4.8    9.1   11.4   11.7    9.4    7.9    2.3    0.7    0.87    3.42   10.73    6.54    5.42
1997   -0.8    3.4    4.2    3.6    6.7   10.6   11.8   14.7    9.8    6.4    5.4    3.2    1.01    4.86   12.40    7.19    6.60
1998    2.5    2.6    4.8    4.5    8.6   10.8   11.7   10.9   11.3    7.5    2.7    2.9    2.77    5.99   11.10    7.19    6.76
1999    3.1    2.0    3.6    5.3    8.7    9.3   12.6   12.3   11.8    6.7    4.8    1.7    2.67    5.86   11.39    7.74    6.83
2000    1.3    3.0    3.7    4.2    8.2   10.8   11.1   12.1   11.2    7.4    3.9    3.8    1.97    5.38   11.37    7.50    6.74
2001    0.9    1.6    3.0    4.3    7.5    9.5   12.5   12.8    9.7   10.7    3.5    0.4    2.12    4.96   11.64    7.97    6.40
2002    2.8    4.1    4.0    4.6    8.0   10.2   11.8   12.7    9.7    6.9    6.3    4.2    2.38    5.57   11.56    7.65    7.14
2003    1.5    0.7    3.2    4.4    7.5   11.2   13.0   13.4    8.7    5.1    5.5    2.3    2.20    5.02   12.56    6.39    6.40
2004    2.4    2.5    2.8    4.9    7.4   10.7   11.6   13.4   10.9    7.7    4.9    1.9    2.41    5.03   11.93    7.84    6.78
2005    3.0    1.4    3.2    4.9    6.9   10.8   12.5   11.1   10.9   10.2    2.5    0.7    2.13    5.02   11.47    7.88    6.55
2006    1.8    0.9    1.8    4.8    8.3   10.6   14.2   12.4   13.1   10.3    4.6    3.9    1.17    4.96   12.42    9.33    7.26
2007    4.4    3.2    3.2    6.0    8.3   11.4   11.8   11.2    9.8    6.9    3.7    2.1    3.85    5.84   11.45    6.79    6.85
2008    3.8    1.1    3.0    4.0    9.0   10.2   12.0   13.0    9.5    5.8    4.6    0.7    2.34    5.36   11.75    6.61    6.41
2009   -0.4    1.2    2.5    5.6    7.7   10.1   12.4   12.5   10.3    8.1    6.6    0.4    0.49    5.27   11.66    8.33    6.44
2010   -1.3    0.6    2.4    3.7    5.8   10.0   13.1   11.7    9.7    7.1    2.9   -2.7   -0.11    3.98   11.60    6.56    5.27
2011    1.8    3.6    2.4    6.6    7.8    9.7   10.8   11.8   11.2    8.9    6.9    3.1    0.82    5.60   10.76    9.00    7.06
2012    2.8    0.3    3.3    3.4    8.1   10.4   11.6   12.8    8.7    7.1    3.8    2.0    2.10    4.95   11.64    6.53    6.23
2013    1.5    0.3    0.4    3.2    6.0    9.7   12.8   12.5    9.8    9.4    3.5    2.8    1.31    3.21   11.66    7.58    6.03
2014    3.0    3.7    3.3    6.1    8.2   10.6   13.1   11.1   10.8    9.8    6.1    2.2    3.15    5.85   11.62    8.92    7.35
2015    1.4    0.8    3.1    4.3    7.3    9.6   11.9   12.2    8.4    7.6    7.2    8.2    1.47    4.89   11.26    7.77    6.88
2016    2.4    2.1    2.1    3.6    8.1   11.4   12.7   12.8   12.4    7.1    2.8    2.6    4.28    4.61   12.29    7.43    6.68
2017    0.2    3.6    5.5    4.2    8.7   11.9   13.2   11.8    9.8    9.1    3.3    2.0    2.07    6.14   12.29    7.44    6.96
2018    2.9   -0.5    2.1    6.7    8.0   11.1   13.7   12.5    9.3    6.9    5.3    4.4    1.55    5.60   12.47    7.16    6.92
2019    0.7    2.2    4.8    4.4    6.4   10.5   12.8   12.4   10.2    7.5    3.6    3.1    2.43    5.23   11.95    7.12    6.59
2020    3.8    3.8    3.2    5.1    7.1   10.9   11.7   14.1    9.9    7.8    5.9    2.8    3.55    5.12   12.24    7.87    7.18
2021    0.7    2.3    3.1    1.2    6.0   11.5   13.3   12.1   11.6    8.8    3.9    4.6    1.92    3.44   12.28    8.10    6.61
