Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual mean of daily maximum air temperature for Scotland W
Areal series, starting in 1884
Last updated 01-Jan-2022 11:01
year    jan    feb    mar    apr    may    jun    jul    aug    sep    oct    nov    dec     win     spr     sum     aut     ann
1968    5.8    3.5    7.6   10.4   11.5   17.0   16.5   17.5   14.9   12.6    7.4    5.1    5.20    9.81   16.98   11.65   10.83
1969    5.9    2.9    5.1    9.8   12.7   16.6   17.0   17.8   15.1   13.9    5.9    5.3    4.67    9.19   17.17   11.66   10.72
1970    4.8    4.2    6.1    8.4   14.0   18.7   14.9   17.6   14.6   11.6    8.0    6.2    4.82    9.51   17.07   11.39   10.80
1971    6.1    6.6    7.5   10.5   13.8   14.6   18.0   16.4   16.0   12.7    7.9    8.4    6.26   10.62   16.34   12.20   11.57
1972    5.0    5.5    7.8   10.4   12.6   13.4   17.5   15.8   14.3   12.7    7.4    7.3    6.33   10.26   15.60   11.49   10.84
1973    5.7    5.6    8.5    9.2   12.6   16.2   17.2   17.0   14.9   11.0    7.3    6.3    6.21   10.12   16.81   11.09   11.00
1974    7.3    6.5    7.3   12.4   13.3   16.0   15.4   16.3   12.8    9.7    7.5    8.2    6.69   10.97   15.91    9.98   11.07
1975    7.2    6.3    6.9    9.9   13.1   17.0   18.0   19.6   13.8   11.7    8.0    7.6    7.26    9.94   18.20   11.17   11.62
1976    6.7    6.0    6.4   10.5   12.9   17.0   19.4   20.0   14.5   11.3    7.7    3.2    6.80    9.90   18.81   11.15   11.31
1977    4.1    4.9    7.9    8.6   13.6   15.7   18.6   17.3   13.8   12.9    6.9    6.8    4.04   10.07   17.18   11.21   10.96
1978    4.4    3.7    7.4    8.6   15.2   15.7   16.1   15.8   14.3   12.7    9.4    4.9    5.00   10.43   15.88   12.15   10.72
1979    2.5    3.1    5.4    8.8   10.9   16.0   15.9   15.8   14.0   12.0    7.8    6.0    3.48    8.36   15.90   11.30    9.89
1980    3.8    6.0    5.8   11.5   15.4   15.1   16.1   16.3   14.8   10.0    7.7    7.1    5.28   10.91   15.82   10.82   10.81
1981    6.3    5.0    8.2   10.9   14.0   14.7   15.9   17.4   15.2    9.0    8.8    2.3    6.16   11.05   15.99   10.99   10.67
1982    4.4    6.5    7.8   11.1   13.8   16.5   18.6   16.5   14.2   11.5    8.2    5.9    4.32   10.90   17.21   11.32   11.28
1983    7.2    4.2    7.5    8.6   11.9   15.4   19.9   19.1   13.8   11.2    8.9    7.7    5.81    9.31   18.17   11.32   11.33
1984    4.0    5.4    6.3   11.5   14.3   15.9   18.9   19.2   13.9   11.8    8.3    7.1    5.67   10.71   18.05   11.33   11.41
1985    2.9    5.0    6.4    9.8   13.3   14.7   16.2   14.8   14.2   12.2    5.8    6.9    4.99    9.83   15.24   10.72   10.21
1986    4.5    2.0    6.9    7.9   11.9   16.9   15.8   15.0   13.6   11.6    9.0    6.5    4.54    8.91   15.89   11.40   10.18
1987    3.2    5.7    5.9   11.3   12.8   14.2   17.3   16.4   14.3   10.3    7.7    6.9    5.16   10.02   15.98   10.74   10.53
1988    5.7    6.0    7.2   10.2   14.4   17.6   15.5   16.0   14.0   11.3    7.9    8.8    6.20   10.60   16.33   11.06   11.22
1989    8.4    6.9    7.9    8.6   14.5   16.2   19.9   16.2   14.6   12.3    7.7    5.0    8.06   10.39   17.45   11.52   11.56
1990    7.3    7.1    8.9   10.2   15.2   15.3   17.9   17.1   13.8   11.9    7.6    6.2    6.44   11.43   16.79   11.14   11.58
1991    4.5    4.4    8.9    9.8   13.7   14.1   18.8   17.7   16.0   11.0    7.8    7.1    5.06   10.81   16.90   11.60   11.20
1992    6.1    7.0    8.0    9.4   15.7   18.1   16.6   15.6   13.7    9.2    8.1    5.4    6.74   11.06   16.72   10.32   11.08
1993    6.8    7.1    7.9   10.7   13.2   16.0   15.3   15.6   14.3    9.7    6.4    5.2    6.42   10.61   15.64   10.15   10.72
1994    5.7    4.0    7.3    9.4   13.2   14.3   18.0   16.4   13.9   11.3   10.4    7.3    5.00    9.96   16.26   11.88   10.98
1995    5.7    6.4    5.9   10.5   13.3   17.4   19.2   21.0   15.3   13.5    9.2    3.6    6.48    9.90   19.21   12.66   11.78
1996    5.7    4.9    6.2   10.0   11.5   15.9   16.9   17.8   16.0   12.4    6.8    4.8    4.74    9.22   16.89   11.76   10.76
1997    4.9    7.3    9.2   11.2   13.9   15.9   18.4   19.7   15.0   11.8    9.5    7.3    5.62   11.45   18.05   12.10   12.05
1998    6.5    8.9    8.8    9.5   14.6   15.2   16.1   16.4   15.9   11.0    8.0    7.7    7.50   10.97   15.91   11.64   11.56
1999    6.1    6.3    8.3   11.2   14.3   15.3   18.4   17.5   16.2   12.1    9.1    5.6    6.69   11.30   17.09   12.45   11.73
2000    6.9    7.0    8.9    9.7   15.1   15.6   17.8   17.8   15.5   11.4    7.8    6.2    6.47   11.23   17.10   11.59   11.66
2001    4.6    5.8    6.7    9.6   15.9   15.0   17.3   17.3   14.8   13.6    9.5    6.3    5.50   10.72   16.52   12.63   11.38
2002    7.6    7.4    9.1   11.2   13.8   15.3   16.3   18.2   16.1   10.5    9.0    5.9    7.07   11.38   16.63   11.87   11.73
2003    5.8    6.3   10.2   13.1   13.1   17.1   18.8   19.3   15.7   11.1    9.8    6.9    5.99   12.11   18.42   12.18   12.29
2004    6.6    7.0    8.6   11.2   14.8   16.2   16.9   18.7   15.4   11.1    9.2    7.9    6.84   11.54   17.28   11.88   11.98
2005    7.7    6.2    9.2   10.9   13.1   16.8   17.9   17.5   15.8   12.9    8.2    6.8    7.29   11.07   17.40   12.31   11.95
2006    6.2    6.5    6.5   10.2   14.0   17.5   20.8   17.5   16.9   13.7    9.4    7.6    6.51   10.21   18.59   13.33   12.25
2007    8.0    7.3    9.1   13.7   13.7   16.8   17.1   16.7   14.6   13.1    9.4    7.1    7.63   12.16   16.85   12.40   12.24
2008    6.9    8.0    7.6   10.4   16.4   16.0   18.0   17.0   14.7   11.0    8.1    5.8    7.32   11.45   17.03   11.24   11.66
2009    5.6    6.0    8.7   12.2   13.9   17.8   18.1   17.0   15.2   12.6    8.7    4.2    5.80   11.60   17.64   12.19   11.70
2010    3.5    4.3    8.0   11.4   13.7   18.1   17.0   16.9   15.5   12.0    6.4    2.3    3.98   11.03   17.35   11.31   10.79
2011    5.2    7.1    8.4   14.0   13.3   15.1   18.0   16.2   15.3   12.5   10.9    6.8    4.77   11.88   16.44   12.92   11.92
2012    6.4    7.0   11.1    9.8   14.5   15.1   16.4   17.9   13.9   10.4    7.9    5.9    6.75   11.81   16.46   10.71   11.37
2013    5.4    5.8    4.8    9.2   12.9   16.4   20.4   17.6   14.9   12.7    7.8    8.3    5.73    8.98   18.14   11.83   11.40
2014    6.3    6.6    8.8   12.2   14.1   17.4   19.5   16.4   16.9   12.8    9.7    6.7    7.09   11.71   17.79   13.10   12.32
2015    5.8    6.1    8.0   11.3   11.7   15.2   16.4   17.0   15.2   12.8    9.6    9.1    6.21   10.35   16.20   12.56   11.56
2016    6.1    6.0    8.5    9.7   15.3   17.5   16.9   17.6   16.2   12.5    7.1    8.9    7.11   11.17   17.33   11.94   11.88
2017    6.7    7.1    9.6   10.7   16.1   16.1   17.2   16.6   14.7   12.9    7.6    6.3    7.56   12.16   16.63   11.75   11.83
2018    5.4    5.1    5.9   10.4   16.0   19.0   19.7   16.6   14.1   11.7    9.3    7.5    5.60   10.78   18.43   11.71   11.77
2019    5.8    8.8    8.5   12.3   13.5   16.4   18.7   18.0   15.5   11.0    6.9    7.3    7.34   11.42   17.72   11.13   11.91
2020    7.6    6.5    8.1   12.7   15.0   17.4   16.2   18.0   15.1   11.6    9.8    6.2    7.15   11.94   17.20   12.16   12.03
2021    4.0    5.7    8.7   10.4   12.7   17.3   20.4   18.2   16.8   12.7    9.5    6.8    5.29   10.61   18.61   13.00   11.96
