year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1970, 29.9, 94.9,118.4,134.6,179.1,239.4,136.6,167.6,116.3, 96.6, 49.7, 45.6, 151.9, 432.0, 543.7, 262.7,1408.8
1971, 32.8, 60.9, 79.0,108.0,217.3,127.6,211.2,124.9,150.3,113.1, 66.9, 29.5, 139.2, 404.3, 463.7, 330.4,1321.6
1972, 36.2, 36.1,114.1,115.6,145.0,142.7,159.5,171.6,106.8, 89.9, 59.3, 29.7, 101.8, 374.6, 473.7, 256.0,1206.3
1973, 33.4, 86.7,117.6,144.6,165.1,201.3,138.2,164.2,119.9, 76.7, 82.7, 47.1, 149.7, 427.3, 503.7, 279.3,1377.5
1974, 48.4, 56.1, 94.8,141.1,193.0,183.3,144.7,164.1,118.1, 73.3, 51.1, 43.7, 151.7, 428.9, 492.0, 242.5,1311.7
1975, 36.3, 54.1, 99.8,119.3,204.9,249.2,173.8,220.9,133.9, 90.8, 71.9, 47.0, 134.0, 423.9, 644.0, 296.6,1501.9
1976, 43.1, 46.6, 96.7,123.3,129.1,228.8,250.2,229.3, 79.5, 65.4, 63.2, 50.4, 136.7, 349.1, 708.3, 208.1,1405.6
1977, 47.4, 53.2, 78.7,155.5,217.5,177.7,176.5,150.0, 97.5, 90.7, 73.1, 35.6, 151.0, 451.7, 504.3, 261.3,1353.5
1978, 44.2, 48.9,106.4,101.9,195.7,160.6,143.2,108.3,109.7, 78.6, 65.3, 23.9, 128.7, 404.0, 412.1, 253.7,1186.7
1979, 51.3, 61.4, 79.8,110.1,157.7,180.6,154.7,148.9,150.4, 90.2, 63.7, 44.6, 136.6, 347.6, 484.1, 304.3,1293.4
1980, 44.2, 30.3, 84.6,162.8,225.6,134.0,130.6,127.4,120.1, 96.1, 50.3, 43.5, 119.1, 473.0, 392.0, 266.5,1249.6
1981, 44.7, 62.7, 64.4,135.9,162.1,153.8,149.6,164.1,148.1,122.2, 51.1, 46.1, 151.0, 362.4, 467.5, 321.3,1304.8
1982, 52.4, 54.6,136.1,167.5,217.7,126.4,163.6,151.9,137.9, 59.1, 47.0, 38.7, 153.0, 521.3, 441.9, 244.0,1352.9
1983, 48.6, 61.1, 75.0,122.4,108.7,156.5,197.6,197.1,101.9, 97.5, 44.0, 40.4, 148.4, 306.2, 551.2, 243.3,1250.8
1984, 53.0, 52.4, 50.2,200.5,185.3,178.5,226.1,187.9, 96.9, 93.5, 41.6, 43.6, 145.9, 436.0, 592.4, 231.9,1409.4
1985, 37.8, 70.9,109.1,106.4,140.8,170.3,153.9,135.5,110.0, 93.3, 78.3, 33.7, 152.4, 356.3, 459.7, 281.6,1240.0
1986, 52.8, 70.7,115.7,112.4,186.7,190.7,147.6,118.7,174.3,112.5, 71.3, 43.9, 157.1, 414.8, 457.0, 358.1,1397.2
1987, 50.1, 64.6, 97.8,140.7,184.6,103.0,156.3,127.0,151.7, 90.8, 46.6, 29.0, 158.5, 423.0, 386.3, 289.1,1242.0
1988, 45.9, 98.7, 90.3,112.0,188.7,180.5,133.6,169.3,134.3, 92.0, 85.6, 45.3, 173.5, 391.1, 483.4, 311.9,1376.2
1989, 56.3, 88.3,107.5,124.4,249.5,220.5,246.0,204.0,122.8, 84.5, 68.2, 28.0, 189.8, 481.5, 670.4, 275.5,1600.0
