year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1961,,1.6,,4.4,,6.4,,6.7,,8.4, 10.9, 11.7, 12.1, 11.6,,8.3,
1962,,2.6,,3.0,,0.9,,5.2,,7.8, 10.9, 11.5, 11.2,,9.9,,8.8
1963, -1.3, -1.3,,4.0,,5.9,,7.7, 11.9, 11.9, 11.4, 10.3,,8.4,,4.6,
1964,,3.5,,3.0,,3.1,,6.5,,9.8, 10.7, 12.4, 11.7, 10.6,,7.1,
1965,,1.3,,2.3,,2.9,,5.6,,8.5, 11.5, 10.6, 11.7, 10.1,,8.4,
1966,,1.4,,1.7,,4.6,,3.9,,8.2, 12.2, 12.0, 11.4, 11.4,,7.1,
1967,,3.0,,3.7,,4.3,,5.7,,7.3, 11.2, 12.5, 12.5, 11.0,,7.3,
1968,,2.4,,0.0,,3.9,,5.7,,6.7, 11.7, 11.9, 12.4, 11.0,,9.3,
1969,,3.1, -0.7,,1.5,,4.9,,8.0, 11.5, 13.2, 13.7, 11.0, 10.5,,2.1,
1970,,1.8,,0.2,,2.1,,4.1,,9.6, 13.1, 11.3, 13.2, 11.0,,8.0,
1971,,3.2,,3.5,,3.8,,5.8,,9.1,,9.7, 13.0, 12.4, 11.7,,8.8
1972,,2.5,,2.4,,4.1,,6.2,,8.4,,9.3, 12.6, 11.7,,9.4,
1973,,3.2,,2.2,,4.6,,4.6,,8.1, 11.5, 12.9, 12.8, 10.8,,6.9,
1974,,4.2,,3.5,,3.7,,6.4,,8.7, 10.9, 11.7, 12.2,,9.3,,6.0
1975,,3.6,,2.9,,2.8,,5.8,,7.2, 11.4, 13.4, 14.8,,9.9,,8.4
1976,,3.4,,3.2,,3.2,,6.2,,8.8, 12.6, 14.7, 13.9, 10.6,,8.0,
1977,,0.9,,1.6,,4.6,,4.7,,8.0, 10.1, 13.2, 12.4,,9.9,,9.5
1978,,1.1, -0.1,,4.1,,4.5,,9.5, 11.1, 11.7, 12.3, 11.0,,9.4,,5.9
1979, -1.1, -0.1,,1.8,,5.0,,6.7, 11.5, 12.3, 11.6, 10.3,,8.8,,4.1,
1980,,1.1,,3.1,,2.4,,6.7,,9.1, 11.2, 12.0, 12.7, 11.6,,6.4,
1981,,2.7,,2.1,,4.3,,5.7,,9.3, 10.6, 12.3, 13.1, 11.4,,4.9,
1982,,1.1,,3.5,,3.9,,6.6,,8.5, 11.6, 13.6, 12.7, 10.4,,8.1,
1983,,4.1,,0.7,,4.6,,4.1,,7.5, 10.7, 14.6, 14.2, 10.1,,7.7,
1984,,0.3,,2.8,,3.0,,6.4,,8.2, 11.6, 13.8, 14.0, 10.0,,8.0,
1985, -0.1,,1.8,,2.7,,5.7,,8.3, 10.0, 12.6, 11.6, 10.4,,8.6,,1.9
1986,,1.3, -1.1,,3.5,,3.7,,8.4, 11.7, 12.3, 10.6,,9.2,,8.2,
1987,,0.4,,1.9,,2.2,,7.1,,7.8,,9.5, 12.9, 12.3, 10.3,,6.5
1988,,2.5,,2.9,,3.5,,5.9,,9.1, 12.3, 12.2, 12.4, 10.8,,7.8,
1989,,5.7,,3.6,,4.1,,4.5,,9.2, 11.0, 14.4, 12.5, 10.5,,8.7,
1990,,4.1,,4.0,,5.8,,5.8,,9.6, 11.0, 13.3, 13.5,,9.9,,8.7
1991,,1.6,,1.0,,5.1,,5.9,,9.0,,9.6, 14.6, 13.9, 10.9,,7.7
1992,,3.2,,4.0,,4.6,,5.9, 10.3, 12.8, 12.6, 11.8, 10.1,,5.3,,4.4
1993,,3.2,,4.7,,4.4,,6.6,,8.3, 11.5, 11.7, 11.4,,9.8,,5.9
1994,,2.4,,1.3,,3.8,,5.3,,7.8, 10.8, 13.8, 12.3,,9.9,,7.5
1995,,2.0,,2.9,,2.5,,6.0,,8.5, 11.6, 14.3, 15.2, 10.9,,9.9,
1996,,3.7,,1.4,,3.0,,6.4,,6.7, 11.3, 12.7, 13.7, 11.5,,9.0,
1997,,2.0,,3.7,,5.9,,6.9,,8.5, 11.0, 13.9, 15.2, 10.9,,7.9,
1998,,3.2,,6.4,,4.9,,5.0,,9.6, 10.6, 12.3, 12.6, 11.9,,7.0,
1999,,3.0,,2.8,,4.7,,7.0,,9.6, 10.8, 13.8, 12.9, 12.5,,8.6,
2000,,3.8,,3.6,,5.4,,5.4,,9.3, 10.8, 12.6, 13.3, 11.8,,8.1,
2001,,1.3,,1.9,,2.4,,5.4, 10.1, 10.7, 13.0, 13.0, 10.7, 10.6,,5.9,
2002,,4.1,,3.5,,5.0,,7.0,,9.5, 11.9, 12.6, 14.0, 11.7,,6.7,
2003,,2.7,,2.6,,5.6,,8.0,,9.2, 13.0, 14.8, 14.4, 11.4,,6.7,
2004,,3.3,,3.0,,4.7,,7.4,,9.8, 12.0, 12.7, 14.4, 11.6,,7.6,
2005,,4.3,,2.9,,5.5,,6.6,,8.2, 12.3, 13.4, 13.1, 12.0,,9.7,
2006,,3.3,,2.9,,2.4,,5.7,,8.8, 12.6, 15.6, 13.3, 13.2,,9.8,
2007,,4.6,,4.0,,5.1,,8.9,,8.7, 11.9, 12.7, 12.5, 10.6,,9.3,
2008,,3.4,,4.1,,3.6,,5.7, 10.6, 11.2, 14.0, 13.5, 11.2,,7.1,,4.7
2009,,2.5,,2.9,,4.9,,7.8,,9.2, 12.1, 13.8, 13.5, 11.8,,8.9,
2010,,0.2,,0.4,,3.8,,6.6,,8.3, 12.6, 13.2, 12.4, 11.2,,8.0,
2011,,2.1,,3.6,,4.5,,9.1,,9.2, 10.7, 12.7, 12.1, 11.9,,9.4,
2012,,3.2,,4.3,,7.1,,4.9,,8.6, 10.4, 12.2, 13.5, 10.3,,6.1,
2013,,2.8,,2.2,,1.3,,4.8,,8.3, 11.5, 15.3, 13.6, 11.1,,9.3,
2014,,3.5,,3.8,,5.4,,7.9,,9.7, 12.8, 14.5, 12.2, 12.4,,9.1,
2015,,2.5,,2.9,,4.3,,6.4,,7.5, 10.6, 12.2, 12.9, 10.8,,8.7,
2016,,3.1,,2.2,,4.6,,5.1,,9.7, 12.2, 13.1, 13.3, 12.7,,8.4,
2017,,3.5,,4.0,,5.4,,6.7, 10.6, 12.1, 12.9, 12.8, 11.2,,9.6,,4.1
2018,,2.1,,1.6,,2.3,,6.6, 10.7, 13.0, 14.9, 12.9, 10.4,,8.0,,6.2
2019,,2.4,,5.1,,5.2,,7.5,,8.3, 11.6, 14.7, 13.9, 11.4,,7.2,
2020,,4.8,,3.1,,4.2,,7.1,,9.7, 12.6, 12.3, 13.5, 11.0,,7.9,
2021,,0.5,,2.5,,5.3,,4.6,,7.6, 12.5, 15.1, 13.7, 13.0,,9.2,
