year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1954, 33.7, 51.4, 56.3,,8.2, 54.9, 61.0, 67.8,105.5, 42.3, 51.2, 97.8, 48.4, 105.2, 119.4, 234.3, 191.3
1955, 50.9, 50.2, 37.5, 11.5, 74.7, 58.2,,7.6, 34.1, 45.2, 83.7, 23.7, 42.0, 149.5, 123.6,,99.8
1956, 86.4, 25.4, 18.6, 26.2, 16.6, 58.3, 76.8,105.9, 41.4, 46.8, 23.6, 53.5, 153.8,,61.4, 241.1, 111.8
1957, 33.7, 59.7, 40.0,,6.8, 30.5, 47.0, 75.2, 60.4, 86.2, 39.2, 48.6, 52.3, 146.8,,77.3, 182.6
1958, 56.7, 74.2, 27.7, 28.1, 62.5,107.5, 77.6, 77.2, 74.0, 52.5, 35.7, 70.8, 183.1, 118.4, 262.3, 162.1, 744.5
1959, 67.3,,3.5, 42.1, 45.5, 14.1, 25.7, 63.7, 33.3,,1.6, 46.1, 51.0, 87.1, 141.6, 101.7, 122.6
1960, 69.8, 38.8, 34.3, 14.5, 21.9, 44.4, 80.9, 79.9, 92.3,126.1, 85.6, 81.0, 195.7,,70.7, 205.2, 304.0
1961, 67.3, 46.6,,8.3, 49.0, 27.9, 30.8, 42.6, 56.1, 63.5, 82.9, 49.8, 81.4, 194.8,,85.2, 129.5
1962, 56.5, 19.8, 34.6, 44.9, 45.8,,5.6, 73.7, 51.2, 72.5, 30.5, 47.3, 46.1, 157.7, 125.3, 130.4, 150.3
1963, 24.6, 16.3, 65.9, 53.0, 48.4, 46.2, 47.3, 83.8, 47.2, 38.8, 84.9, 16.1,,87.0, 167.2, 177.3, 170.9
1964, 19.4, 23.7, 71.8, 63.5, 29.4, 94.4, 31.2, 27.9, 14.8, 36.9, 35.4, 42.2,,59.3, 164.7, 153.5,
1965, 49.5, 20.0, 50.9, 56.0, 40.6, 53.4, 80.8, 60.1,100.6, 16.1, 63.6,103.9, 111.7, 147.5, 194.3, 180.3, 695.5
1966, 29.6, 63.8, 14.9, 62.2, 40.3, 69.9, 80.6, 74.1, 26.9, 79.2, 67.0, 74.9, 197.3, 117.3, 224.5, 173.2, 683.3
1967, 31.8, 45.0, 23.1, 58.3, 87.1, 30.4, 39.0, 44.6, 50.5, 91.8, 54.7, 50.0, 151.8, 168.5, 114.0, 197.0, 606.3
