year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1990,,6.4,,7.6,,8.4,,8.2, 12.6, 13.9, 16.9, 18.8, 13.4, 12.4,,6.9,
1991,,3.6,,1.2,,8.0,,7.9, 10.3, 12.6, 17.7, 17.9, 14.9, 10.3,,6.5,
1992,,3.7,,5.1,,7.3,,8.7, 13.7, 15.8, 17.1, 16.6, 13.9,,8.1,,7.2
1993,,5.7,,4.1,,6.5,,9.7, 12.0, 15.1, 15.8, 15.2, 13.0,,9.2,,5.0
1994,,5.0,,3.1,,7.8,,8.4, 11.0, 15.1, 19.0, 16.9, 13.3, 10.3,,9.8,
1995,,4.4,,6.3,,5.6,,9.1, 11.9, 13.8, 19.1, 19.0, 14.0, 13.2,,7.7,
1996,,3.7,,2.2,,3.9,,8.4,,9.1, 14.8, 16.8, 17.0, 13.8, 11.5,,5.8
1997,,1.8,,6.4,,8.3,,8.6, 11.8, 14.6, 16.9, 19.9, 14.8, 10.4,,8.3,
1998,,5.1,,7.0,,8.0,,8.4, 13.0, 15.0, 16.1, 16.5, 15.2, 10.7,,5.2,
1999,,5.6,,4.8,,7.6,,9.7, 13.3, 14.1, 18.1, 16.9, 16.5, 11.0,,7.7,
2000,,4.8,,6.0,,7.4,,8.4, 12.4, 15.6, 15.2, 17.4, 15.7, 10.7,,7.0,
2001,,3.3,,4.6,,5.4,,8.0, 12.5, 14.4, 17.8, 17.7, 13.5, 13.9,,7.1,
2002,,5.3,,7.1,,7.6,,9.4, 12.2, 15.1, 16.7, 17.9, 14.7, 10.3,,8.4,
2003,,4.3,,3.9,,7.3,,9.5, 12.5, 16.6, 18.2, 18.8, 14.7,,9.4,,8.4
2004,,4.9,,5.5,,6.6,,9.6, 12.2, 15.9, 16.5, 18.3, 15.3, 11.2,,7.6,
2005,,5.7,,4.0,,6.9,,9.3, 11.8, 15.7, 17.1, 16.4, 15.9, 13.7,,6.4,
2006,,4.1,,3.9,,4.9,,8.7, 12.7, 16.0, 20.4, 16.5, 17.7, 13.6,,8.3,
2007,,7.0,,5.9,,7.4, 11.3, 12.4, 15.4, 16.3, 16.1, 14.6, 10.9,,6.9,,5.1
2008,,6.7,,5.3,,6.2,,8.3, 13.3, 14.8, 17.1, 17.3, 14.0,,9.8,,7.2
2009,,2.7,,4.1,,6.9, 10.3, 12.8, 15.0, 17.1, 18.1, 15.2, 11.7,,8.9,,3.3
2010,,1.4,,2.8,,6.4,,9.0, 10.8, 15.5, 18.8, 16.3, 14.3, 10.9,,5.6, -0.0
2011,,4.2,,6.4,,6.6, 12.1, 13.1, 15.0, 15.6, 16.4, 16.0, 13.1,,9.6,,5.6
2012,,5.5,,3.6,,7.8,,7.7, 12.2, 14.1, 16.1, 17.7, 13.8, 10.1,,6.8,
2013,,3.0,,2.9,,2.9,,7.9, 10.6, 14.0, 18.4, 17.9, 14.2, 12.7,,6.5,
2014,,5.7,,6.6,,8.1, 10.7, 12.9, 15.4, 18.6, 16.1, 15.6, 13.3,,8.8,,5.3
2015,,4.3,,4.1,,6.8,,9.1, 11.6, 14.7, 17.2, 17.2, 13.1, 11.2,,9.6,
2016,,5.3,,5.1,,5.9,,7.8, 12.7, 15.3, 17.9, 18.2, 17.1, 11.3,,6.1,
2017,,3.3,,6.3,,9.1,,9.2, 13.6, 17.1, 17.6, 16.6, 14.1, 12.7,,6.8,
2018,,5.4,,2.7,,5.2, 10.5, 13.4, 16.2, 19.9, 17.9, 14.6, 11.5,,8.2,,6.7
2019,,3.8,,6.7,,8.2,,8.8, 11.6, 15.5, 18.5, 18.2, 15.0, 10.8,,6.5,
2020,,6.5,,6.7,,6.8, 10.5, 13.0, 15.8, 16.9, 19.0, 14.9, 11.0,,8.7,,4.9
2021,,3.1,,5.1,,7.1,,6.3, 10.5, 16.2, 17.9, 16.6, 16.7, 12.2,,7.5,
