year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1990,,6.4,,6.0,,8.0,,9.0, 13.6, 13.9, 16.8, 16.0, 12.7, 11.0,,6.6,
1991,,4.5,,3.8,,8.3,,9.1, 11.9, 12.7, 17.8, 17.0, 14.2, 10.0,,7.2,
1992,,6.4,,6.7,,6.8,,8.7, 14.7, 16.1, 15.4, 14.7, 12.9,,8.4,,6.9
1993,,5.6,,6.7,,7.5,,9.7, 11.7, 14.1, 13.9, 14.1, 13.0,,8.5,,6.3
1994,,4.7,,3.8,,5.9,,8.3, 12.1, 13.6, 17.5, 15.3, 13.0, 10.1,,9.6,
1995,,4.6,,5.1,,5.0,,8.4, 11.9, 15.2, 17.9, 19.2, 13.5, 12.5,,8.3,
1996,,5.7,,4.2,,5.6,,9.8, 10.4, 14.5, 15.7, 16.5, 15.0, 11.6,,5.6,
1997,,4.8,,6.3,,8.5,,9.8, 11.9, 14.4, 17.6, 19.0, 14.1, 10.8,,8.9,
1998,,5.8,,8.5,,7.2,,8.1, 12.8, 13.7, 14.6, 15.3, 15.0,,9.4,,7.0
1999,,5.0,,5.0,,7.3, 10.1, 12.8, 13.7, 17.0, 16.5, 15.2, 11.2,,8.2,,4.4
2000,,6.3,,6.0,,8.0,,8.4, 13.8, 13.9, 15.6, 16.5, 14.6, 10.9,,6.9,
2001,,3.8,,4.3,,5.8,,8.7, 14.2, 13.7, 15.4, 16.1, 12.9, 12.6,,8.3,
2002,,7.0,,5.7,,7.8, 10.7, 13.3, 15.1, 15.4, 16.8, 15.1,,9.5,,8.2,
2003,,5.3,,6.3,,9.7, 12.3, 12.4, 16.4, 18.2, 18.0, 15.0,,9.9,,9.1,
2004,,5.5,,5.9,,8.0, 10.3, 13.4, 14.6, 15.9, 17.4, 14.6, 10.0,,8.3,,7.4
2005,,6.8,,5.0,,8.1, 10.0, 11.6, 15.3, 16.1, 15.9, 14.6, 12.3,,7.7,,6.4
2006,,6.2,,5.8,,4.9,,8.7, 12.5, 16.3, 19.4, 15.7, 16.5, 12.3,,8.3,
2007,,6.8,,6.5,,8.2, 12.7, 12.1, 15.0, 15.3, 15.1, 13.1, 12.4,,8.0,,6.3
2008,,5.8,,7.6,,6.2,,9.0, 15.0, 14.5, 17.3, 16.2, 14.1,,9.9,,7.2
2009,,5.5,,5.2,,7.8, 11.5, 13.3, 16.0, 17.2, 16.3, 14.3, 11.3,,7.7,,3.6
