year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1928,268.3,148.2, 93.5, 44.1, 40.1,174.0, 97.9,166.9, 60.6,178.6,222.4,103.7, 466.3, 177.6, 438.8, 461.6,1598.3
1929, 54.7, 34.3, 25.4, 43.9, 73.2, 62.0,113.3,149.0, 60.6,184.4,253.7,241.4, 192.7, 142.5, 324.3, 498.7,1295.8
1930,196.3, 14.3, 94.3, 78.9, 54.5, 60.2,137.9,176.6,107.2,202.3,167.9,153.2, 451.9, 227.6, 374.7, 477.4,1443.4
1931,132.1,132.2, 25.9, 98.8, 95.0,160.6,127.4,144.0, 91.4, 82.7,224.2, 90.4, 417.5, 219.8, 432.0, 398.3,1404.7
1932,169.7,,4.3, 91.3,116.0,117.9, 38.4,156.4, 47.0,137.4,208.3,103.4,106.3, 264.4, 325.2, 241.9, 449.2
1933,115.7,125.4, 83.6, 43.0, 59.3, 75.4, 83.0, 61.3, 34.0,139.9, 51.7, 33.1, 347.5, 185.8, 219.6, 225.6, 905.2
1934,136.0, 10.2, 87.1, 83.0, 95.2, 65.0, 49.8,130.8,118.4,177.7, 55.2,198.4, 179.3, 265.3, 245.6, 351.3,1206.8
1935, 66.1,173.0, 39.7,104.5, 34.5,124.2, 43.3, 66.5,208.8,211.4,147.9, 96.1, 437.5, 178.6, 233.9, 568.1,1315.8
1936,154.1, 76.6, 79.4, 42.5, 39.8,118.6,142.3, 66.2,142.1,108.6,146.1,167.4, 326.9, 161.6, 327.1, 396.8,1283.6
1937,130.7,187.8, 65.8, 93.2, 60.8, 61.8, 73.0, 62.1, 81.8, 88.6, 52.8, 96.1, 485.9, 219.9, 196.9, 223.3,1054.7
1938,169.3, 54.4, 57.2, 13.0, 96.5,132.3,143.4,104.4, 66.0,249.9,187.7,133.7, 319.8, 166.7, 380.1, 503.6,1407.8
1939,190.0,129.1, 90.1, 67.5, 30.9, 87.9,196.1, 73.5, 41.0, 79.8,205.5, 89.1, 452.8, 188.5, 357.5, 326.4,1280.6
1940, 81.2, 78.1,111.4, 75.3, 51.2, 30.1,135.9, 44.2,113.3,142.9,203.9,121.0, 248.5, 237.9, 210.2, 460.1,1188.6
1941, 63.2,128.5, 95.6, 48.0, 79.5, 21.4, 57.2,151.3, 34.4,151.9, 86.9, 74.3, 312.7, 223.0, 229.9, 273.2, 992.0
1942,148.6, 53.1, 89.4, 62.4,110.1, 20.9,114.2,126.0,114.5,144.6, 31.8,157.1, 275.9, 261.9, 261.1, 290.8,1172.6
1943,182.8, 94.4, 41.3, 65.5,109.4,103.8, 93.5,163.7,145.5,149.1, 98.5, 66.3, 434.4, 216.2, 361.0, 393.1,1313.8
1944,158.9, 61.7, 22.9, 68.7, 71.4, 90.2, 94.3, 95.5,158.8,152.8,216.2,122.4, 286.8, 162.9, 280.0, 527.8,1313.7
1945,109.2,143.7, 61.6, 69.3,109.7,111.7, 79.2, 70.6, 97.1,157.2, 13.6,103.4, 375.3, 240.6, 261.5, 267.9,1126.3
1946,159.6,152.0, 51.1, 40.5, 52.9,111.6,110.2,166.9,184.8, 30.8,196.3,147.5, 415.0, 144.6, 388.6, 411.9,1404.2
1947,120.9, 36.3,187.2,133.2, 89.3, 80.5,102.3, 10.7, 94.5, 23.2,173.5, 94.6, 304.6, 409.7, 193.5, 291.3,1146.3
1948,263.1, 94.0, 75.3, 64.1, 47.0,152.0, 74.0,150.5,124.2, 94.3,101.4,140.0, 451.7, 186.4, 376.5, 319.9,1379.8
1949, 91.7, 79.2, 66.3,119.8, 82.1, 24.8, 71.4, 80.3, 43.9,172.2,170.1,193.2, 310.9, 268.2, 176.5, 386.1,1194.9
