year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1977, 15.9, 15.4, 18.6, 20.2,,9.8, 11.1,,9.4, 11.5, 16.0, 17.5, 20.3, 14.6,,47.8,
1978, 18.8, 13.6, 21.4,,9.3,,7.6, 11.3, 11.9, 16.0, 20.5, 15.8, 19.4, 18.0,,47.0,
1979, 17.1,,7.4, 20.2, 17.0, 18.2, 12.4, 16.5, 16.3, 16.4, 17.2, 21.5, 19.9,,42.4,,55.4
1980, 15.0, 14.7, 16.5,,6.3,,6.1, 17.5, 15.7, 16.6, 21.5, 19.5, 18.7, 23.2,,49.6,
1981, 21.2, 11.3, 18.9,,6.6, 15.2, 15.4, 15.3,,9.3, 18.3, 21.7, 20.9, 12.4,,55.7,
1982, 15.5, 13.7, 18.0, 10.0, 12.3,,8.1,,8.7, 20.0, 20.2, 20.0, 21.3, 20.1,,41.6,
1983, 23.9,,9.3, 21.8, 13.6, 15.7, 11.7,,7.0,,7.7, 19.5, 23.8, 10.2, 21.3,,53.3
1984, 22.6, 14.5, 12.7,,9.0,,6.2, 10.8,,8.4,,7.7, 19.7, 21.9, 20.1, 19.8,
1985, 12.4,,6.6, 15.7, 19.0, 10.7, 15.4, 20.3, 24.9, 19.9, 10.2, 15.7, 21.7,,38.9,,45.4
1986, 20.8,,5.5, 19.6, 14.3, 21.7,,8.4, 14.2, 14.9, 11.5, 18.7, 22.3, 24.0,,47.9,
1987, 10.6, 12.5, 17.8,,9.7, 12.1, 15.5, 15.8, 14.1, 18.3, 18.4, 14.7, 14.5,,47.1,,39.6
1988, 21.8, 18.9, 20.7, 11.4, 10.0,,5.8, 23.8, 20.5, 16.8, 17.5, 13.5, 18.7,,55.2,,42.0
1989, 17.9, 21.0, 21.7, 12.8,,9.8, 11.2,,8.2, 20.1, 12.2, 21.1,,9.7,,9.9,
1990, 24.4, 23.9, 19.6, 15.4,,9.7, 16.5, 11.0, 17.1, 15.2, 18.6, 13.4, 17.9,,58.3,,44.7
1991, 14.7, 11.7, 15.6, 13.3,,8.6, 18.7, 14.0, 11.5, 13.5, 14.8, 21.2, 13.2,,44.2,,37.6
1992, 10.3, 18.4, 22.9, 18.3, 11.3,,7.6, 15.6, 22.4, 19.3, 15.1, 23.2, 16.0,,41.9,,52.5
1993, 24.6, 10.7, 15.2, 14.6, 13.2, 12.4, 17.6, 14.0, 11.5, 13.3, 10.7, 23.2,,51.4,,43.0,
1994, 23.7, 12.0, 25.1, 17.5,,6.0, 16.9, 11.4, 13.0, 15.0, 15.3, 18.8, 22.6,,58.8,,48.6
1995, 22.9, 20.5, 20.5, 12.0, 16.1,,8.3, 12.9,,7.6, 17.0, 22.0, 14.0, 10.0,,66.0,
1996, 13.6, 16.8,,8.2, 16.7, 14.3, 10.6, 12.0, 12.4,,7.6, 22.8, 19.6, 12.4,,40.5,
1997,,8.6, 22.2, 17.6,,9.6, 13.2, 14.1, 13.8, 11.2, 12.8, 12.7, 17.6, 19.5,,43.3,
1998, 18.5, 18.5, 16.8, 17.3, 10.4, 15.9, 18.8, 15.7, 12.2, 21.4, 20.0, 20.3,,56.5,,44.6,
1999, 21.7, 18.9, 16.3, 14.3, 14.4, 15.8, 12.8, 10.3, 17.8, 16.5, 16.7, 23.4,,60.9,,45.0,
2000, 18.2, 22.8, 14.9, 14.4, 12.2, 12.9,,7.8, 17.2, 18.0, 22.9, 22.2, 18.3,,64.3,,41.4
2001, 12.5, 14.2, 13.3, 14.6,,8.6, 13.9, 15.0, 16.2, 14.1, 23.0, 19.9, 14.8,,44.9,,36.5
2002, 19.0, 23.1, 16.0, 12.9, 17.8, 20.5, 18.4, 12.2,,7.5, 18.7, 19.9, 12.2,,57.0,,46.7
