year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1981,,7.1,,5.6, 10.1, 11.2, 14.8, 16.6, 19.3, 20.5, 18.4, 11.3, 10.2,,3.3,,6.99
1982,,5.5,,7.4,,9.4, 12.7, 16.1, 18.9, 20.3, 19.4, 18.3, 12.9, 10.1,,7.0,
1983,,8.8,,4.2,,9.2, 10.3, 13.3, 18.0, 24.0, 21.9, 16.8, 13.4,,9.8,,8.2
1984,,6.2,,6.1,,7.3, 12.7, 13.9, 18.6, 21.5, 21.9, 16.6, 14.2, 10.2,,7.8,
1985,,3.4,,5.1,,7.9, 11.7, 14.4, 16.3, 19.9, 17.8, 18.2, 14.0,,6.8,,8.5
1986,,5.8,,1.1,,8.2,,8.9, 14.6, 18.8, 19.6, 17.0, 15.7, 14.2, 10.6,,8.6
1987,,3.0,,6.5,,7.0, 13.9, 14.0, 16.1, 19.5, 19.3, 17.3, 12.9,,8.8,,7.7
1988,,7.6,,7.5,,9.1, 11.7, 15.8, 18.2, 17.8, 19.1, 16.6, 13.5,,8.9,,9.4
1989,,8.7,,8.9, 10.7,,9.8, 17.8, 19.3, 22.8, 21.1, 18.3, 14.8,,9.4,,7.3
1990,,9.0, 10.0, 11.6, 12.5, 17.6, 17.1, 21.6, 22.6, 17.0, 14.7,,9.2,,6.7,,8.72
1991,,5.7,,4.6, 10.8, 11.4, 14.5, 15.6, 21.0, 21.5, 19.1, 12.8,,9.2,,7.3,
1992,,6.1,,8.4, 10.1, 12.0, 18.0, 20.3, 19.9, 19.0, 16.5, 10.7, 10.3,,6.2,,7.25
1993,,8.6,,6.9,,9.8, 12.6, 15.3, 19.0, 18.9, 18.7, 15.7, 11.3,,7.3,,7.7
1994,,7.6,,5.8, 10.3, 11.5, 14.0, 18.4, 22.4, 19.7, 15.7, 13.5, 12.0,,9.1,,7.07
1995,,7.4,,9.0,,8.9, 12.7, 16.0, 18.3, 23.1, 24.2, 17.1, 16.2, 10.4,,4.6,
1996,,5.8,,5.4,,6.8, 12.2, 13.0, 19.0, 20.9, 20.7, 17.2, 14.6,,8.7,,5.2
1997,,4.8,,9.2, 11.6, 13.1, 16.0, 17.4, 20.9, 22.9, 17.9, 13.9, 11.0,,8.3,,6.31
1998,,7.5, 10.3, 10.9, 11.0, 17.2, 17.5, 18.9, 20.1, 17.9, 13.3,,8.8,,8.4,,8.66
1999,,8.2,,7.8, 10.3, 13.0, 16.7, 17.8, 22.1, 20.1, 19.5, 14.0, 10.3,,7.4,,8.13
2000,,7.6,,9.0, 10.6, 11.4, 16.1, 18.7, 19.1, 20.8, 18.2, 13.3,,9.5,,7.7,
2001,,5.9,,7.6,,8.1, 11.1, 16.9, 18.3, 21.0, 20.7, 16.6, 16.0, 10.6,,6.6,
2002,,8.3,,9.7, 11.0, 13.5, 15.5, 18.0, 19.7, 20.9, 18.3, 13.3, 11.0,,7.4,,8.15
2003,,6.9,,7.1, 11.9, 14.2, 15.9, 20.3, 21.4, 22.7, 19.3, 12.9, 11.0,,7.8,,7.13
2004,,7.7,,7.9,,9.8, 13.1, 16.5, 19.5, 19.7, 21.2, 18.4, 13.5, 10.2,,8.3,
2005,,8.6,,6.7, 10.1, 12.8, 15.5, 19.7, 20.6, 20.7, 19.1, 15.7,,9.6,,7.4,
2006,,6.5,,6.3,,7.8, 12.3, 16.0, 20.6, 24.9, 19.9, 20.5, 15.9, 11.4,,8.7,
2007,,9.4,,8.8, 10.8, 16.2, 15.9, 18.9, 19.0, 19.8, 17.8, 14.4, 10.5,,7.8,,9.00
2008,,9.2,,9.5,,9.3, 11.8, 17.6, 18.3, 20.4, 19.5, 17.0, 13.2,,9.5,,6.4
2009,,5.8,,6.8, 10.8, 14.1, 16.2, 19.4, 20.0, 20.7, 18.1, 14.7, 11.0,,5.8,,6.31
2010,,3.8,,5.5,,9.7, 13.6, 15.3, 20.2, 21.2, 19.3, 17.6, 13.7,,8.0,,2.7
2011,,6.3,,8.8, 10.7, 16.8, 16.4, 18.5, 19.6, 19.4, 18.9, 15.9, 12.2,,8.5,,5.84
2012,,8.3,,7.1, 12.7, 11.0, 15.9, 16.9, 19.1, 20.5, 17.1, 12.6,,9.5,,7.6,
2013,,5.8,,5.7,,5.5, 11.3, 14.6, 17.9, 23.4, 21.2, 17.7, 15.2,,9.3,,9.2
2014,,8.3,,8.7, 11.6, 14.0, 16.1, 19.6, 22.5, 19.2, 19.3, 15.5, 11.1,,8.1,,8.74
2015,,7.4,,6.9,,9.9, 13.9, 14.7, 18.8, 20.1, 20.0, 16.9, 14.3, 12.1, 12.0,,7.47
2016,,8.2,,8.0,,9.3, 11.5, 16.7, 18.7, 20.8, 21.2, 19.6, 14.1,,8.9,,9.1
2017,,6.8,,8.5, 11.9, 13.3, 17.5, 20.0, 20.7, 19.7, 17.1, 15.2,,9.9,,7.6,
2018,,7.8,,5.7,,7.8, 13.1, 18.2, 21.0, 24.5, 21.0, 17.8, 14.4, 10.7,,9.2,
2019,,6.6, 10.8, 11.1, 13.6, 15.8, 18.3, 22.1, 21.4, 18.3, 13.2,,8.8,,8.5,,8.80
2020,,8.8,,9.2, 10.3, 15.5, 18.0, 19.3, 19.7, 21.4, 18.4, 13.3, 11.4,,7.4,,8.80
2021,,5.7,,7.8, 10.5, 11.5, 14.2, 19.8, 22.0, 19.6, 20.0, 15.0, 10.5,,8.6,,6.95
