year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1962,,2.0,,2.7,,0.6,,5.1,,7.9, 11.2, 11.4, 11.3,,9.8,,8.4
1963, -1.8, -2.2,,3.4,,5.8,,7.5, 11.7, 11.9, 11.4, 10.3,,8.1,,4.4,
1964,,2.8,,2.6,,2.4,,6.6,,9.7, 11.0, 12.8, 12.0, 10.6,,6.7,
1965,,0.8,,2.0,,2.4,,5.5,,8.3, 11.6, 10.4, 11.6, 10.1,,8.1,
1966,,0.9,,1.1,,4.6,,3.5,,8.2, 12.2, 12.2, 11.2, 11.5,,6.8,
1967,,2.5,,3.3,,4.3,,5.9,,7.1, 11.4, 12.8, 12.6, 10.8,,7.3,
1968,,1.9, -0.5,,3.9,,5.4,,6.3, 11.7, 11.8, 12.4, 10.7,,9.1,,3.9
1969,,2.8, -1.3,,0.9,,4.6,,7.6, 11.5, 13.8, 13.9, 11.1, 10.4,,1.7,
1970,,1.2,,0.0,,2.0,,4.0,,9.5, 12.5, 11.7, 13.2, 11.1,,7.6,
1971,,2.7,,3.1,,3.4,,5.5,,8.9,,9.5, 13.3, 12.5, 11.7,,8.6
1972,,2.2,,2.0,,3.7,,6.3,,8.2,,9.5, 12.7, 12.0,,9.3,
1973,,2.6,,2.0,,4.5,,4.5,,8.1, 12.1, 13.1, 12.8, 10.8,,6.7,
1974,,3.8,,3.2,,3.1,,5.6,,8.5, 10.8, 11.9, 12.2,,9.1,,5.8
1975,,3.4,,2.3,,2.5,,5.8,,7.1, 11.6, 13.8, 15.3,,9.8,,8.0
1976,,3.0,,3.0,,2.7,,6.1,,8.7, 13.1, 14.8, 13.8, 10.4,,7.8,
1977,,0.3,,1.1,,4.2,,4.8,,7.7, 10.2, 13.2, 12.2, 10.0,,9.2,
1978,,0.5, -1.1,,4.1,,4.1,,9.3, 11.2, 11.8, 12.5, 11.0,,9.4,,5.8
1979, -1.7, -0.7,,1.7,,4.9,,6.9, 11.7, 12.9, 11.7, 10.3,,8.6,,3.9,
1980,,0.6,,2.7,,2.0,,6.7,,8.5, 11.4, 12.0, 12.8, 11.6,,6.1,
1981,,2.2,,1.7,,4.2,,5.5,,9.1, 10.8, 12.6, 13.5, 11.5,,4.7,
1982,,0.1,,3.1,,3.7,,6.6,,8.3, 11.3, 13.8, 12.9, 10.6,,7.8,
1983,,3.9,,0.1,,4.6,,4.0,,7.2, 10.8, 15.1, 14.5, 10.1,,7.5,
1984, -0.3,,2.1,,2.6,,6.0,,7.9, 11.9, 14.2, 14.1, 10.1,,7.8,,5.5
1985, -0.3,,1.3,,2.4,,5.7,,8.2,,9.9, 12.8, 11.7, 10.5,,8.5,
1986,,0.8, -1.8,,3.1,,3.5,,8.5, 11.6, 12.7, 10.7,,9.4,,8.0,
1987, -0.2,,1.6,,2.0,,7.1,,7.7,,9.5, 13.1, 12.6, 10.2,,6.3,
1988,,2.3,,2.7,,3.3,,5.7,,8.7, 12.5, 12.3, 12.6, 10.8,,7.6,
1989,,5.5,,3.4,,4.1,,4.4,,9.4, 11.3, 14.8, 12.9, 10.6,,8.7,
1990,,3.8,,4.0,,6.1,,5.9,,9.4, 11.1, 13.3, 14.0, 10.0,,8.6,
1991,,0.9,,0.7,,4.8,,5.8,,9.1,,9.7, 14.5, 14.1, 10.9,,7.6
1992,,2.4,,3.5,,4.7,,5.8, 10.0, 13.0, 12.8, 11.8, 10.1,,4.9,,4.0
1993,,2.9,,4.5,,4.2,,6.3,,8.1, 11.6, 12.1, 11.6,,9.5,,5.6
1994,,2.0,,0.7,,3.9,,5.3,,7.4, 11.5, 13.9, 12.4,,9.9,,7.2
1995,,1.6,,2.7,,2.4,,6.0,,8.5, 11.6, 14.4, 15.3, 10.8,,9.9,
1996,,3.2,,1.1,,2.4,,6.2,,6.6, 11.6, 13.2, 13.9, 11.4,,8.9,
1997,,1.5,,3.6,,5.8,,7.0,,8.4, 10.9, 14.0, 15.2, 10.9,,7.7,
1998,,2.8,,6.4,,4.9,,4.8,,9.6, 10.8, 12.5, 12.8, 11.8,,6.8,
1999,,2.6,,2.6,,4.6,,6.9,,9.5, 11.0, 14.1, 12.7, 12.7,,8.4,
2000,,3.3,,3.4,,5.5,,5.3,,9.1, 10.8, 12.6, 13.5, 11.6,,7.7,
2001,,1.0,,1.5,,1.9,,5.3, 10.0, 10.8, 13.4, 13.1, 10.7, 10.6,,5.6,
2002,,3.2,,3.3,,4.7,,6.7,,9.4, 11.8, 12.8, 14.3, 11.6,,6.4,
2003,,2.4,,1.9,,5.4,,7.5,,9.4, 13.1, 14.9, 14.5, 11.4,,6.7,
2004,,2.9,,2.9,,4.4,,7.3,,9.9, 12.4, 12.7, 14.3, 11.6,,7.7,
2005,,4.1,,2.7,,5.2,,6.3,,8.3, 12.7, 13.8, 13.3, 12.1,,9.5,
2006,,2.7,,2.5,,2.1,,5.7,,8.7, 12.9, 16.0, 13.5, 13.3,,9.8,
2007,,4.2,,3.6,,5.0,,8.9,,8.7, 11.7, 12.8, 12.7, 10.7,,8.9,
2008,,3.0,,3.8,,3.4,,5.5, 10.1, 11.4, 14.1, 13.6, 11.1,,6.9,,4.3
2009,,1.8,,2.6,,4.9,,7.6,,9.1, 11.9, 13.9, 13.7, 11.9,,8.7,
2010, -0.3, -0.0,,3.6,,6.7,,8.3, 12.6, 13.5, 12.5, 11.1,,7.7,,2.5, -2.4
2011,,1.5,,3.2,,4.4,,9.1,,9.1, 10.9, 12.7, 12.2, 11.8,,9.4,
2012,,2.6,,3.9,,7.1,,4.7,,8.4, 10.2, 12.2, 13.4, 10.3,,5.8,
2013,,2.2,,1.8,,0.7,,4.8,,8.5, 11.7, 15.7, 13.9, 11.2,,9.2,
2014,,3.1,,3.6,,5.3,,7.6,,9.8, 13.0, 14.6, 12.1, 12.4,,9.0,
2015,,2.0,,2.6,,4.2,,6.5,,7.8, 11.0, 12.5, 13.1, 10.7,,8.3,
2016,,2.6,,1.9,,4.3,,4.9,,9.6, 11.9, 13.4, 13.5, 12.9,,8.0,
2017,,2.8,,3.7,,5.3,,6.7, 10.5, 12.5, 13.0, 12.9, 11.0,,9.6,,3.5
2018,,1.7,,1.1,,1.9,,6.4, 10.7, 13.0, 15.4, 13.1, 10.5,,7.8,,6.0
2019,,1.9,,4.6,,5.1,,6.9,,8.4, 11.5, 15.1, 14.0, 11.3,,6.8,
2020,,4.3,,2.8,,4.1,,6.9,,9.8, 12.5, 12.5, 13.4, 10.9,,7.8,
2021,,0.1,,2.1,,5.3,,4.4,,7.5, 12.8, 15.3, 13.8, 13.2,,9.1,
