year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1980,,2.4,,6.2,,4.8,,8.3, 10.7, 12.9, 13.8, 15.0, 14.1,,8.9,,6.2
1981,,5.0,,3.2,,7.8,,7.7, 10.3, 12.6, 14.9, 15.8, 13.9,,8.3,,7.7
1982,,3.8,,5.2,,5.9,,8.2, 10.8, 14.6, 15.8, 14.9, 13.9, 10.0,,8.0,
1983,,6.5,,2.1,,6.3,,6.3,,9.6, 13.7, 18.8, 16.9, 13.4, 10.2,,7.6
1984,,4.3,,4.0,,4.6,,8.1,,9.7, 14.1, 16.0, 16.7, 13.4, 10.8,,7.6
1985,,1.1,,3.1,,4.7,,8.0, 10.5, 12.3, 15.2, 13.9, 14.0, 10.4,,4.6,
1986,,4.2, -1.0,,5.0,,5.2, 10.1, 14.1, 14.8, 12.9, 10.9, 10.7,,7.7,,6.4
1987,,1.2,,3.9,,4.5,,9.4,,9.9, 12.2, 15.3, 15.2, 13.4,,9.6,
1988,,5.8,,4.8,,6.5,,7.8, 11.2, 14.2, 13.8, 14.3, 12.9, 10.5,,6.1,
1989,,6.2,,6.0,,7.2,,6.2, 13.0, 13.9, 17.7, 16.0, 14.0, 11.6,,7.1,
1990,,6.8,,7.4,,7.9,,7.7, 12.5, 12.9, 16.4, 17.0, 12.9, 11.7,,6.9,
1991,,3.6,,1.8,,7.4,,7.5, 10.8, 11.7, 15.8, 16.0, 14.5,,9.7,,6.8
1992,,3.7,,5.4,,7.1,,8.1, 12.8, 14.8, 15.8, 14.6, 12.8,,7.8,,7.8
1993,,6.3,,5.0,,6.3,,9.2, 10.8, 14.2, 14.6, 14.1, 12.1,,8.0,,5.3
1994,,5.5,,4.0,,7.4,,7.5, 10.3, 13.3, 16.3, 15.2, 12.4, 10.3, 10.2,,7.0
1995,,5.4,,6.7,,5.5,,8.4, 10.9, 13.9, 17.4, 18.7, 13.2, 12.9,,7.8,
1996,,4.9,,2.9,,4.9,,8.0,,8.7, 13.5, 15.6, 15.4, 13.2, 11.4,,6.3
1997,,2.4,,6.4,,7.8,,8.8, 11.2, 13.4, 15.6, 17.7, 13.8, 10.8,,8.8,
1998,,5.3,,6.9,,7.8,,7.4, 12.8, 13.6, 14.7, 15.2, 14.3, 10.6,,6.8,
1999,,5.9,,5.5,,7.0,,9.0, 12.4, 13.1, 16.7, 15.9, 14.7, 10.6,,7.7,
2000,,4.8,,6.3,,7.1,,7.4, 11.6, 14.1, 15.2, 15.9, 14.3, 10.1,,7.0,
2001,,4.1,,4.9,,5.6,,7.5, 11.9, 13.7, 15.8, 16.0, 13.4, 13.0,,7.6,
2002,,6.2,,6.9,,7.5,,8.7, 11.1, 13.1, 14.9, 15.8, 13.8, 10.4,,9.2,
2003,,4.5,,4.4,,7.7,,9.5, 11.0, 14.8, 16.4, 17.6, 13.9,,9.1,,8.3
2004,,5.6,,5.1,,6.3,,8.9, 11.7, 14.8, 15.0, 16.5, 14.5, 10.3,,8.1,
2005,,6.3,,4.2,,7.0,,8.7, 10.8, 14.9, 16.3, 15.5, 14.7, 12.7,,6.5,
2006,,4.4,,3.5,,5.2,,8.5, 11.5, 15.2, 18.4, 15.9, 16.0, 12.7,,8.2,
2007,,7.0,,6.4,,7.1, 11.2, 11.8, 14.7, 14.6, 15.1, 13.7, 11.0,,7.8,,5.7
2008,,6.7,,5.8,,6.3,,7.8, 13.2, 13.5, 15.4, 15.4, 13.0,,9.9,,7.5
2009,,3.4,,4.3,,6.7,,9.1, 11.4, 14.6, 15.4, 15.6, 13.6, 11.6,,8.8,
2010,,1.7,,3.5,,5.6,,8.5, 10.7, 14.7, 16.2, 15.0, 13.5, 10.4,,5.6,
2011,,3.8,,6.7,,6.8, 11.4, 11.6, 13.3, 14.8, 14.7, 14.6, 12.3,,9.9,,6.6
2012,,6.1,,4.4,,8.3,,7.1, 11.5, 13.3, 14.7, 16.1, 12.7,,9.9,,6.8
2013,,4.5,,3.6,,3.3,,6.9,,9.7, 13.4, 17.8, 16.2, 13.9, 12.5,,6.8
2014,,5.9,,6.0,,7.3,,9.6, 11.8, 14.9, 17.0, 14.7, 15.0, 12.4,,8.5,
2015,,5.3,,4.0,,6.2,,9.2, 10.6, 13.7, 15.2, 14.9, 12.5, 10.8,,9.8, 10.0
2016,,6.1,,5.2,,5.8,,7.5, 12.2, 14.8, 16.0, 16.2, 15.2, 10.5,,6.4,
2017,,4.9,,6.2,,8.2,,8.7, 12.6, 15.2, 16.1, 15.1, 13.3, 12.2,,7.3,
2018,,5.7,,3.3,,4.8,,9.4, 12.4, 16.1, 18.1, 16.0, 13.5, 10.3,,8.2,
2019,,4.6,,6.9,,7.8,,9.2, 10.9, 13.9, 16.9, 16.4, 14.2, 10.4,,6.8,
2020,,6.3,,6.6,,6.6, 10.6, 12.3, 14.5, 15.1, 16.8, 13.9, 10.4,,8.6,,5.7
2021,,3.9,,5.3,,7.0,,6.8,,9.8, 14.7, 17.1, 15.4, 15.3, 12.1,,7.7
