year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1950, 17.3, 17.8, 17.7, 22.7, 10.6, 15.7, 22.0, 20.9, 26.7, 18.0, 21.8, 19.5,,60.4,,51.0,
1951, 21.1, 20.2, 19.1, 21.7,,6.7, 12.4, 18.6, 23.2, 14.0, 13.1, 24.2, 25.5,,60.8,,47.4
1952, 22.6, 18.2, 16.7, 13.3, 14.9, 19.3, 17.5, 20.7, 20.0, 19.2, 20.2, 24.3,,66.3,,44.9,
1953, 18.3, 18.0,,8.4, 17.7, 14.9, 11.8, 24.1, 20.0, 16.8, 16.7, 22.5, 18.2,,60.7,,41.1
1954, 18.4, 18.6, 15.1, 12.3, 14.3, 16.0, 18.7, 17.8, 23.6, 26.0, 23.8, 25.6,,55.2,,41.6,
1955, 18.1, 17.2, 12.9, 13.2, 19.8, 10.9,,5.0,,8.3, 19.9, 23.4, 14.1, 23.8,,60.9,
1956, 22.7, 16.0,,9.2, 15.0, 17.9, 16.7, 16.5, 21.8, 15.4, 19.3, 17.5, 22.7,,62.5,,42.1
1957, 22.5, 18.1, 18.1, 14.3, 11.1, 15.5, 15.9, 17.6, 20.9, 22.2, 16.1, 20.5,,63.4,,43.5,
1958, 23.7, 20.1, 13.2, 16.1, 19.2, 10.9, 14.7, 21.9, 12.3, 20.0, 11.9, 19.8,,64.3,,48.5,
1959, 20.0, 11.3, 13.5, 20.8, 10.1, 15.1, 17.4, 15.6,,8.8, 15.7, 22.7, 22.4,,51.0,,44.3
1960, 18.3, 18.9,,7.7, 14.1,,7.7, 14.0, 17.2, 23.0, 14.4, 17.8, 19.0, 19.2,,59.6,
1961, 15.2, 18.2, 19.6, 15.5,,9.8, 17.1, 16.7, 21.8, 18.8, 24.8, 17.2, 16.8,,52.7,,44.8
1962, 25.0, 18.0, 15.0, 12.5, 16.2, 14.5, 10.8, 23.2, 18.9, 15.5, 17.4, 20.3,,59.8,,43.7,
1963, 10.1,,4.2, 18.1, 15.4, 20.4, 13.6, 14.2, 18.6, 18.9, 19.2, 20.5, 13.0,,34.6,,53.8
1964, 13.1,,9.5,,6.8, 19.8, 16.8, 14.9, 16.4, 18.6, 19.7, 15.5, 17.5, 22.9,,35.7,
1965, 20.2, 12.4, 11.3, 18.9, 16.1, 18.1, 14.5, 17.5, 19.8, 13.9, 16.2, 23.0,,55.6,,46.3,
1966, 10.7, 13.6, 24.1,,9.0, 17.8, 18.2, 17.3, 13.1, 17.0, 21.2, 20.4, 27.5,,47.3,,50.8
1967, 20.4, 17.5, 26.9, 16.2, 16.9, 13.6, 18.0, 14.4, 15.8, 26.6, 19.3, 24.1,,65.3,,60.0,
1968, 22.7, 14.6, 22.7, 12.2, 14.0, 14.5, 14.3, 11.3, 12.0, 20.8, 10.6, 14.7,,61.4,,49.0,
1969, 20.6, 14.7,,9.5, 15.3, 16.4, 12.1, 16.3, 14.5, 16.5, 19.5, 23.1, 17.5,,50.0,,41.2
1970, 14.7, 19.9, 23.0, 21.6, 15.8,,8.4, 20.4, 13.4, 20.2, 21.7, 24.3, 18.9,,52.2,,60.4
1971, 19.0, 14.2, 18.1, 11.3, 14.9, 15.3, 10.7, 12.9, 13.2, 17.9, 23.9, 20.8,,52.0,,44.4,
1972, 16.2, 12.1, 12.5, 18.0, 12.6, 19.2, 11.5, 13.7,,9.0, 10.8, 23.7, 16.8,,49.2,,43.1
1973, 15.7, 19.5, 13.5, 16.9, 17.5, 14.6, 12.5, 15.5, 17.2, 15.6, 23.0, 23.8,,51.9,,47.9,
1974, 23.5, 18.1, 10.0,,2.3, 14.2, 13.0, 21.1, 17.5, 23.5, 23.3, 22.5, 28.8,,65.3,,26.5
1975, 26.0,,7.0, 15.8, 20.7,,8.4, 10.8, 15.9, 12.1, 21.4, 11.3, 19.4, 22.6,,61.7,
1976, 23.7, 12.8, 16.3, 13.0, 17.9, 14.9, 12.1,,4.6, 14.1, 19.5, 16.6, 17.0,,59.1,,47.2
1977, 18.1, 14.9, 18.3, 24.0, 10.4, 12.5, 10.8, 10.7, 17.0, 18.3, 22.7, 15.5,,50.0,,52.8,
1978, 20.5, 13.5, 23.1,,9.5,,8.8, 12.9, 12.9, 16.0, 23.2, 20.2, 23.1, 15.6,,49.5,
1979, 20.4,,8.9, 23.5, 19.4, 20.3, 14.5, 18.9, 16.5, 19.7, 15.8, 24.0, 23.1,,44.9,,63.2
1980, 15.9, 14.0, 15.2, 10.1,,6.5, 18.5, 18.1, 18.1, 23.1, 22.8, 20.5, 26.7,,53.0,,31.7
1981, 24.7, 13.0, 20.3,,7.9, 13.5, 17.0, 16.7, 12.4, 19.7, 26.0, 23.6, 14.1,,64.4,,41.6
1982, 16.5, 13.8, 20.5, 12.9, 13.6,,5.7,,9.9, 22.6, 23.7, 20.8, 23.2, 22.9,,44.4,
1983, 27.6, 10.9, 24.1, 14.2, 13.0, 13.0,,8.6,,9.4, 20.8, 26.7, 13.8, 23.6,,61.5,
1984, 23.1, 15.5, 13.9, 12.2,,6.8, 11.6,,9.8,,8.6, 22.8, 24.9, 20.7, 20.7,,62.2
1985, 13.5,,7.5, 17.6, 21.4, 11.9, 16.4, 20.7, 24.9, 22.3, 12.4, 18.2, 23.5,,41.6,,50.9
1986, 21.7,,4.9, 21.4, 15.7, 21.7,,8.1, 16.9, 16.5, 18.0, 21.9, 24.8, 25.7,,50.1,
1987, 11.7, 14.9, 20.0,,9.1, 14.1, 15.5, 18.6, 14.5, 20.8, 18.9, 16.1, 15.2,,52.4,,43.2
1988, 22.4, 23.8, 23.6, 11.4,,9.7,,6.2, 23.4, 22.4, 18.9, 16.8, 16.1, 23.5,,61.4,
1989, 22.3, 24.2, 24.3, 12.2, 12.9, 12.5, 10.6, 21.9, 14.0, 23.2, 11.0, 10.8,,70.0,,49.4,
1990, 25.1, 25.8, 23.8, 18.8,,8.8, 16.8, 12.4, 18.5, 18.5, 18.3, 15.4, 20.8,,61.8,,51.3
1991, 15.2, 11.4, 17.3, 14.4, 12.2, 19.2, 14.5, 13.8, 16.0, 16.6, 24.4, 15.4,,47.3,,44.0,
1992, 12.3, 20.5, 25.5, 19.7, 12.7,,8.8, 17.3, 23.2, 19.8, 18.7, 24.7, 19.1,,48.1,,57.9
1993, 26.8, 15.2, 16.6, 14.4, 13.6, 14.7, 19.6, 16.3, 10.8, 16.6, 10.4, 25.5,,61.0,,44.6,
1994, 25.3, 11.0, 28.0, 19.7,,7.4, 19.7, 11.3, 14.1, 17.4, 16.5, 19.8, 25.0,,61.8,,55.1
1995, 25.8, 23.0, 23.0, 15.8, 17.8,,9.3, 14.3,,8.7, 19.0, 22.9, 15.9,,9.3,,73.8
1996, 11.8, 18.6,,8.8, 16.4, 15.4, 11.4, 13.5, 14.2,,8.9, 24.7, 22.8, 14.5,,39.6,
1997, 10.4, 24.4, 20.7, 12.4, 13.3, 12.8, 14.1, 12.3, 14.4, 15.3, 15.9, 20.3,,49.2,,46.4,
1998, 20.1, 22.8, 20.8, 18.0, 11.8, 16.3, 19.8, 17.4, 12.5, 22.8, 21.7, 23.2,,63.2,,50.6,
1999, 23.3, 23.6, 19.8, 15.2, 14.3, 16.9, 13.7, 10.0, 17.4, 19.3, 19.4, 25.3,,70.2,,49.4,
2000, 22.5, 24.8, 17.8, 15.5, 12.6, 13.5,,8.3, 17.0, 16.6, 25.1, 24.8, 19.2,,72.6,,45.9
2001, 12.2, 16.7, 13.5, 14.9, 10.5, 15.1, 16.0, 17.4, 15.3, 23.4, 23.3, 18.4,,48.1,,38.9,
2002, 20.1, 24.5, 17.8, 13.5, 17.8, 20.7, 18.8, 10.7,,9.0, 19.6, 17.8, 10.0,,63.1,,49.1
2003, 20.9,,9.4, 11.9,,9.5, 21.3, 14.6, 14.1, 11.5, 16.4, 16.6, 18.8, 19.0,,40.3,
2004, 25.4, 16.4, 16.0, 20.0, 12.7, 20.7, 13.9, 16.2, 20.3, 20.9, 22.0, 23.6,,60.9,,48.6,
2005, 24.9, 19.4, 17.0, 16.0, 19.1, 13.9,,9.1, 19.0, 17.9, 16.1, 19.6, 16.1,,68.0,,52.0
2006, 13.3, 12.9, 19.6, 20.5, 19.0, 11.0, 12.2, 15.8, 15.6, 21.8, 23.1, 20.0,,42.4,,59.0,
2007, 26.6, 18.4, 18.1, 10.4, 19.0, 11.6, 20.0, 19.0, 17.6, 13.9, 22.3, 17.7,,65.0,,47.5,
2008, 24.6, 16.5, 24.3, 17.3,,4.5, 18.5, 14.6, 17.8, 15.4, 25.8, 21.3, 17.7,,58.7,,46.1
