year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1988,,4.7,,4.3,,5.8,,7.6, 11.2, 13.9, 14.3, 14.8, 12.7,,9.9,,4.6
1989,,5.6,,5.4,,6.9,,5.9, 12.5, 14.1, 17.6, 16.1, 14.1, 11.1,,5.8,
1990,,6.0,,6.9,,7.9,,7.5, 12.1, 13.2, 16.4, 17.8, 12.7, 11.4,,6.3,
1991,,2.6,,1.2,,7.4,,7.4, 10.5, 11.6, 17.0, 16.6, 14.2,,9.6,,6.1
1992,,3.0,,5.1,,6.9,,8.3, 13.0, 15.3, 15.8, 14.9, 12.8,,7.1,,6.8
1993,,5.2,,4.3,,6.1,,8.9, 10.9, 14.5, 14.8, 14.0, 11.8,,7.7,,4.1
1994,,4.6,,2.5,,7.2,,7.7, 10.0, 14.1, 17.6, 15.4, 12.1,,9.4,,9.4
1995,,4.1,,5.9,,4.9,,8.5, 11.2, 13.7, 18.2, 18.5, 13.1, 12.4,,7.1,
1996,,3.6,,2.0,,3.8,,8.1,,8.6, 13.9, 16.1, 16.2, 13.0, 10.9,,5.2
1997,,1.9,,6.2,,7.9,,8.5, 10.9, 13.6, 16.3, 18.5, 13.6,,9.5,,7.9
1998,,4.6,,7.0,,7.5,,7.3, 12.5, 13.8, 15.1, 15.5, 14.3, 10.0,,5.4,
1999,,5.1,,4.7,,6.9,,9.0, 12.6, 13.4, 17.3, 15.8, 15.2, 10.2,,7.2,
2000,,4.5,,5.6,,7.0,,7.4, 11.5, 14.7, 14.9, 16.3, 14.3,,9.8,,6.4
2001,,2.7,,4.0,,4.6,,7.2, 12.0, 13.8, 16.7, 16.5, 12.9, 12.9,,6.9,
2002,,5.0,,6.5,,7.1,,8.9, 11.5, 14.0, 15.6, 16.7, 13.9,,9.4,,7.9
2003,,4.1,,3.4,,7.1,,9.3, 11.7, 15.7, 17.1, 17.8, 14.0,,8.7,,7.6
2004,,4.8,,5.0,,6.2,,9.2, 11.8, 15.1, 15.5, 17.2, 14.4, 10.1,,7.2,
2005,,5.6,,3.9,,6.8,,8.6, 11.0, 15.2, 16.4, 16.0, 14.8, 12.6,,5.7,
2006,,3.9,,3.4,,4.5,,8.3, 12.0, 15.9, 19.5, 15.9, 16.3, 12.4,,7.6,
2007,,6.6,,5.5,,6.8, 10.9, 11.5, 14.8, 15.0, 15.4, 13.6, 10.5,,6.9,,4.5
2008,,6.2,,4.9,,5.7,,7.6, 12.9, 13.9, 16.1, 16.1, 13.2,,9.4,,6.6
