year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1986,,6.5,,1.1,,8.8,,9.6, 15.2, 19.6, 20.6, 18.0, 16.2, 15.0, 11.1,,9.1
1987,,3.0,,6.9,,7.5, 14.5, 14.7, 17.1, 20.3, 20.4, 18.2, 13.7,,9.2,,8.0
1988,,8.2,,7.9,,9.7, 12.2, 16.4, 18.5, 18.5, 20.0, 17.4, 14.2,,9.3,,9.7
1989,,8.9,,9.4, 11.5, 10.4, 18.8, 20.1, 23.8, 22.3, 19.3, 15.6,,9.9,,8.1,
1990,,9.5, 10.7, 12.2, 13.2, 18.5, 17.8, 22.6, 23.8, 18.1, 15.5,,9.7,,7.0,,9.38
1991,,6.3,,4.8, 11.4, 12.0, 15.0, 16.2, 21.5, 22.4, 19.9, 13.4,,9.7,,7.5,
1992,,6.2,,8.7, 10.7, 12.7, 18.9, 20.9, 20.8, 20.0, 17.4, 11.4, 10.9,,6.7,,7.45
1993,,9.2,,6.9, 10.4, 13.2, 16.1, 19.8, 19.9, 19.7, 16.4, 11.9,,7.9,,8.5,
1994,,8.3,,6.6, 11.1, 12.1, 14.7, 19.4, 23.6, 20.8, 16.5, 14.1, 12.6,,9.7,,7.81
1995,,8.0,,9.7,,9.7, 13.4, 16.9, 19.0, 24.0, 25.1, 17.8, 16.8, 10.9,,4.9,
1996,,6.1,,5.7,,7.4, 12.9, 13.6, 20.0, 21.9, 21.4, 17.8, 15.1,,9.3,,5.4
1997,,4.7,,9.8, 12.2, 13.8, 16.7, 18.2, 21.6, 23.9, 18.9, 14.7, 11.6,,8.7,,6.53
1998,,8.0, 10.7, 11.3, 11.6, 18.1, 18.3, 19.8, 21.4, 18.7, 14.0,,9.1,,8.8,,9.09
1999,,8.8,,8.2, 11.0, 13.6, 17.5, 18.6, 23.0, 21.1, 20.2, 14.7, 10.6,,8.0,,8.60
2000,,7.9,,9.6, 11.2, 12.0, 16.6, 19.5, 19.8, 21.8, 19.0, 13.9, 10.2,,8.2,,8.48
2001,,6.4,,8.3,,8.7, 11.8, 17.4, 19.3, 22.0, 21.6, 17.3, 16.6, 10.9,,6.8,
2002,,8.7, 10.3, 11.6, 14.1, 16.0, 18.7, 20.7, 21.8, 19.1, 14.1, 11.7,,8.0,,8.56, 13.90
2003,,7.2,,7.6, 12.3, 14.6, 16.6, 21.1, 22.2, 24.0, 20.3, 13.6, 11.5,,8.2,,7.61
2004,,8.2,,8.2, 10.2, 13.7, 17.0, 20.5, 20.7, 22.1, 19.3, 14.2, 10.6,,8.5,,8.21
2005,,8.9,,7.0, 10.5, 13.5, 16.1, 20.6, 21.4, 21.6, 20.0, 16.5, 10.0,,7.7,,8.18
2006,,6.8,,6.4,,8.4, 13.0, 16.6, 21.4, 25.8, 20.7, 21.3, 16.6, 12.0,,9.2,
2007,,9.8,,9.3, 11.5, 17.0, 16.6, 19.6, 19.7, 20.6, 18.6, 14.8, 10.9,,8.2,,9.48
2008,,9.7,,9.9,,9.9, 12.6, 18.3, 19.1, 21.1, 20.2, 17.6, 14.0, 10.0,,6.7,
2009,,6.0,,7.2, 11.4, 14.7, 17.1, 20.1, 20.8, 21.6, 19.0, 15.4, 11.7,,6.3,,6.61
2010,,4.1,,6.1, 10.1, 14.3, 15.9, 21.0, 22.5, 20.1, 18.2, 14.3,,8.5,,3.0,
2011,,6.7,,9.3, 11.3, 17.6, 17.3, 19.2, 20.3, 20.3, 19.9, 16.7, 12.7,,9.1,,6.24
2012,,8.9,,7.3, 13.1, 11.7, 16.6, 17.7, 20.0, 21.3, 18.1, 13.3, 10.0,,8.2,,8.47
2013,,6.2,,5.9,,6.0, 12.0, 15.1, 18.4, 24.2, 22.1, 18.5, 15.8,,9.7,,9.6
2014,,9.0,,9.4, 12.4, 14.6, 16.7, 20.4, 23.4, 20.1, 20.2, 16.2, 11.6,,8.5,,9.31
2015,,8.0,,7.3, 10.5, 14.6, 15.6, 19.7, 21.2, 20.7, 17.6, 14.8, 12.7, 12.6,,7.97, 13.59
2016,,8.8,,8.6,,9.8, 12.2, 17.4, 19.3, 21.9, 22.4, 20.5, 14.7,,9.6,,9.4
2017,,7.1,,9.0, 12.6, 14.1, 17.9, 21.1, 21.8, 20.6, 17.8, 15.8, 10.5,,8.1,,8.46
2018,,8.6,,6.1,,8.5, 13.8, 18.8, 21.7, 25.6, 22.1, 18.9, 15.2, 11.3,,9.8,
2019,,6.9, 11.2, 11.8, 14.1, 16.6, 19.2, 23.0, 22.4, 19.3, 14.1,,9.4,,9.0,,9.26
2020,,9.1, 10.0, 10.8, 16.3, 18.8, 20.2, 20.9, 22.7, 19.5, 13.9, 11.9,,7.9,,9.37, 15.29
2021,,6.3,,8.4, 10.9, 11.9, 14.8, 20.4, 22.6, 20.3, 20.8, 15.7, 10.8,,9.3,,7.49
