year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1997,,4.7,,9.4, 11.9, 13.2, 16.2, 17.6, 21.4, 23.6, 17.8, 13.6, 10.8,,8.0,,6.22
1998,,7.3, 10.6, 11.0, 11.0, 17.4, 17.6, 19.2, 20.4, 18.1, 13.2,,8.5,,8.2,,8.55
1999,,8.1,,7.8, 10.4, 13.3, 16.9, 18.1, 22.6, 20.2, 19.8, 14.0, 10.1,,7.3,,8.03
2000,,7.6,,9.1, 10.8, 11.5, 16.2, 19.1, 19.3, 21.2, 18.3, 13.2,,9.4,,7.4,
2001,,5.5,,7.6,,8.0, 11.3, 17.2, 18.6, 21.5, 21.1, 16.5, 16.0, 10.5,,6.3,
2002,,8.1,,9.7, 11.1, 13.9, 15.7, 18.5, 20.2, 21.2, 18.4, 13.1, 10.7,,7.1,,7.98
2003,,6.8,,7.1, 12.1, 14.4, 16.2, 20.9, 21.8, 23.1, 19.7, 12.9, 10.8,,7.5,,6.96
2004,,7.6,,7.9,,9.9, 13.4, 16.8, 19.9, 20.0, 21.6, 18.5, 13.4, 10.0,,8.2,
2005,,8.5,,6.7, 10.1, 13.0, 15.8, 20.2, 20.9, 21.2, 19.4, 15.6,,9.4,,7.2,
2006,,6.3,,6.2,,7.9, 12.4, 16.4, 21.3, 25.7, 20.1, 20.8, 15.8, 11.2,,8.6,
2007,,9.5,,8.7, 10.8, 16.4, 15.9, 19.2, 19.0, 20.2, 17.9, 14.3, 10.4,,7.4,,8.92
2008,,9.2,,9.3,,9.4, 11.8, 17.7, 18.5, 20.8, 19.8, 17.1, 13.2,,9.3,,6.1
2009,,5.7,,6.6, 10.9, 14.4, 16.5, 19.6, 20.2, 20.8, 18.2, 14.7, 10.8,,5.4,,6.12
2010,,3.5,,5.2,,9.9, 14.0, 15.6, 20.6, 21.3, 19.5, 17.7, 13.5,,7.7,,2.2
2011,,6.1,,8.9, 10.9, 17.2, 16.7, 18.9, 20.2, 19.9, 19.3, 16.1, 11.9,,8.4,,5.62
2012,,8.2,,7.0, 12.9, 11.0, 16.2, 17.1, 19.4, 20.6, 17.2, 12.4,,9.2,,7.3,
2013,,5.5,,5.5,,5.2, 11.7, 14.9, 18.2, 24.0, 21.4, 17.8, 15.1,,9.1,,9.2
2014,,8.1,,8.6, 11.8, 14.1, 16.3, 19.9, 23.0, 19.2, 19.4, 15.3, 10.8,,7.9,,8.62
2015,,7.2,,6.8, 10.0, 14.3, 14.8, 19.1, 20.4, 20.2, 17.0, 14.3, 12.0, 12.1,,7.29, 13.01
2016,,8.1,,8.0,,9.2, 11.6, 17.0, 19.1, 21.2, 21.4, 19.7, 14.0,,8.5,,8.8
2017,,6.5,,8.3, 12.1, 13.5, 17.7, 20.3, 21.3, 19.8, 17.3, 15.2,,9.8,,7.3,
2018,,7.6,,5.5,,7.8, 13.1, 18.7, 21.5, 25.4, 21.4, 18.0, 14.3, 10.6,,9.1,
2019,,6.4, 11.0, 11.3, 13.9, 16.1, 18.4, 22.3, 21.7, 18.5, 13.0,,8.4,,8.2,,8.75
2020,,8.8,,9.3, 10.4, 15.9, 18.3, 19.7, 19.9, 21.6, 18.5, 13.2, 11.1,,7.1,,8.73
2021,,5.5,,7.9, 10.6, 11.6, 14.4, 20.2, 22.6, 19.7, 20.3, 15.0, 10.3,,8.4,,6.77
