year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1965, -0.4,,0.5, -0.3,,2.6,,6.0,,8.6,,8.7,,9.1,,8.2,
1966, -0.3,,1.1,,1.9,,2.5,,5.2,,9.6,,9.5,,9.7,,9.1
1967,,0.5,,1.7,,2.9,,3.1,,4.9,,7.8, 10.9, 10.3,,8.8,
1968,,0.4, -1.7,,1.8,,2.5,,4.3,,8.6,,9.7, 10.4,,9.0,
1969,,1.6, -2.8, -0.5,,1.8,,5.9,,7.6, 10.9, 11.2,,9.1,,8.1,
1970, -0.1, -1.5, -0.8,,1.8,,6.6,,9.1, 10.2, 10.6,,9.3,,5.7,,2.8
1971,,0.9,,0.7,,1.1,,2.8,,5.3,,7.3, 10.6, 10.4,,8.6,
1972,,0.8,,0.8,,1.3,,3.8,,5.7,,6.9,,9.7,,9.5,
1973,,1.3,,0.2,,1.5,,1.9,,5.8,,9.1, 10.5, 10.3,,8.8,
1974,,1.6,,1.6,,1.2,,2.2,,5.2,,7.7,,9.6,,9.6,
1975,,2.4,,0.6,,0.6,,3.5,,4.0,,7.5, 11.4, 12.1,,7.8,
1976,,2.0,,1.3,,0.7,,3.1,,6.3,,9.9, 10.7, 10.0,,8.6,
1977, -1.1,,0.7,,2.4,,2.3,,4.8,,7.1, 10.1, 10.0,,8.4,,7.2
1978, -0.9, -1.9,,2.1,,1.9,,5.4,,8.1,,9.3, 10.2,,9.3,,7.5
1979, -4.0, -1.9,,0.5,,2.9,,4.5,,8.5, 10.2,,9.6,,7.9,,6.7
1980, -0.9,,1.7,,0.3,,3.1,,4.6,,8.8,,9.4, 10.5,,9.8,
1981,,0.5, -0.4,,3.2,,2.8,,6.0,,8.4, 10.3, 10.5,,9.3,,3.4
1982, -1.7,,0.9,,1.2,,3.0,,5.1,,9.7, 10.9, 10.6,,8.7,,6.1
1983,,2.5, -1.6,,2.3,,1.6,,5.2,,8.3, 11.9, 11.0,,8.8,,5.8
1984, -0.7, -0.1,,1.2,,1.7,,4.0,,8.7, 10.1, 11.0,,9.2,,6.3,
1985, -2.1, -1.3,,0.2,,3.6,,5.6,,7.0, 10.6,,9.8,,9.2,,6.9
1986, -0.4, -3.6,,0.5,,1.3,,6.1,,8.4, 10.4,,8.5,,5.8,,5.8
1987, -1.9, -0.4, -0.2,,4.5,,4.4,,7.7, 10.7, 10.6,,8.2,,4.9,,3.2
1988,,1.3,,0.9,,1.4,,3.4,,5.8,,8.9, 10.3, 10.2,,8.3,
1989,,2.6,,1.4,,2.0,,1.9,,6.1,,7.8, 11.3, 10.5,,9.2,
1990,,2.5,,3.1,,3.8,,2.2,,5.9,,8.5,,9.9, 12.0,,7.8
1991, -0.7, -1.4,,3.5,,3.0,,6.0,,7.0, 11.8, 11.2,,8.4,,6.3,
1992,,0.1,,1.4,,2.9,,3.8,,6.7,,9.8, 10.9, 10.1,,8.5,
1993,,1.1,,1.9,,1.7,,4.6,,5.9,,8.8, 10.0,,9.0,,7.9
1994,,1.0, -1.0,,2.9,,3.4,,5.2,,8.9, 11.3, 10.4,,7.9,,5.4
