year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1937,202.9,141.5, 59.5, 39.3, 62.1, 87.4,105.7,114.0,123.8, 84.3, 54.2, 63.9, 593.8, 160.9, 307.1, 262.2,1138.5
1938,246.1,142.3,187.2, 46.0, 99.7,159.9,151.1,111.2,125.8,270.0,262.6,143.0, 452.3, 333.0, 422.2, 658.5,1945.0
1939,147.1,182.1,122.3, 86.4, 40.9, 58.0,196.0, 75.4, 65.1, 74.9,208.6,107.9, 472.2, 249.5, 329.4, 348.6,1364.6
1940, 46.4, 68.5,108.3,105.9, 59.2, 50.7,207.4,108.1,106.0,150.8,233.4,179.3, 222.8, 273.4, 366.2, 490.2,1424.0
1941, 57.2,123.1, 60.1, 74.9, 60.9, 28.8,111.3,183.9, 62.1,159.7,153.6,167.1, 359.7, 196.0, 323.9, 375.4,1242.8
1942,142.4, 96.4, 52.4, 60.1, 75.9, 71.3,127.1,148.4,183.9,238.3, 87.4,224.7, 405.9, 188.4, 346.8, 509.6,1508.3
1943,126.5,186.7,114.2,155.8,101.2,101.1,106.7,158.9,128.0,214.2,159.2, 99.2, 537.9, 371.3, 366.7, 501.4,1651.8
1944,224.2,103.6, 99.2, 86.7,116.1,132.4, 49.5,101.8,125.7,170.2,171.4,169.0, 426.9, 302.1, 283.7, 467.3,1549.9
1945,144.5,169.4,111.5, 73.1,107.2,118.2, 88.1, 88.7,139.2,130.5, 33.4,163.3, 482.9, 291.8, 295.1, 303.2,1367.2
1946,161.5,150.8, 71.4, 89.3, 46.4,127.3,182.0,122.0,185.1, 20.3,152.8,128.6, 475.6, 207.1, 431.4, 358.2,1437.5
1947,110.7, 19.9, 55.5,219.6, 66.2,118.1, 94.0,,6.5,201.2, 90.7,271.4,106.1, 259.2, 341.2, 218.5, 563.3
1948,161.8,151.5,122.8,125.6, 78.7,122.5,116.8,167.1,197.1,192.3,145.3,185.1, 419.4, 327.1, 406.4, 534.8,1766.8
1949,245.9,182.1,111.0,169.6, 93.7, 49.2, 63.6,181.0, 96.8,153.3,154.2,319.5, 613.1, 374.3, 293.8, 404.3,1819.9
1950,158.9,160.8,109.5,177.4, 54.1,111.0,124.7,133.1,277.9,154.3,161.5,127.5, 639.2, 341.0, 368.8, 593.7,1750.8
