year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
2001,,3.5,,4.8,,5.6,,7.9, 12.4, 14.3, 17.2, 17.1, 13.5, 13.5,,7.2,
2002,,5.7,,7.1,,7.6,,9.3, 11.8, 14.3, 16.1, 17.1, 14.4, 10.4,,8.8,
2003,,4.4,,4.1,,7.6,,9.5, 12.0, 16.0, 17.5, 18.6, 14.5,,9.3,,8.3
2004,,5.3,,5.3,,6.5,,9.4, 12.2, 15.6, 16.0, 17.7, 15.0, 10.8,,7.8,
2005,,6.0,,4.2,,7.0,,9.1, 11.5, 15.6, 16.9, 16.3, 15.4, 13.3,,6.3,
2006,,4.3,,3.7,,5.1,,8.8, 12.3, 16.0, 19.8, 16.5, 17.0, 13.2,,8.2,
2007,,7.0,,6.2,,7.3, 11.4, 12.2, 15.3, 15.6, 15.8, 14.2, 11.0,,7.3,,5.2
2008,,6.7,,5.5,,6.3,,8.2, 13.5, 14.5, 16.5, 16.5, 13.6,,9.9,,7.3
2009,,3.0,,4.2,,7.0,,9.9, 12.3, 15.0, 16.4, 17.0, 14.6, 11.7,,8.9,
2010,,1.5,,3.2,,6.2,,9.0, 10.9, 15.4, 17.7, 15.8, 13.9, 10.6,,5.6, -0.1
2011,,4.0,,6.5,,6.8, 12.0, 12.5, 14.3, 15.5, 15.9, 15.5, 12.8,,9.7,,6.1
2012,,5.8,,3.9,,8.2,,7.5, 12.1, 13.9, 15.7, 17.0, 13.3, 10.0,,6.8,
2013,,3.7,,3.1,,3.0,,7.5, 10.4, 13.9, 18.4, 17.2, 14.1, 12.6,,6.5,
2014,,5.8,,6.4,,7.8, 10.3, 12.4, 15.4, 18.1, 15.5, 15.4, 12.8,,8.6,,5.4
2015,,4.7,,4.1,,6.6,,9.4, 11.3, 14.4, 16.4, 16.3, 12.9, 11.1,,9.7, 10.1
2016,,5.6,,5.2,,5.8,,7.8, 12.6, 15.2, 17.2, 17.4, 16.3, 10.9,,6.2,
2017,,3.9,,6.3,,8.8,,9.1, 13.3, 16.4, 17.2, 16.0, 13.8, 12.5,,7.0,
2018,,5.6,,2.9,,5.1, 10.1, 13.3, 16.3, 19.4, 17.2, 14.1, 11.0,,8.2,,7.1
2019,,4.0,,6.7,,8.2,,9.1, 11.4, 14.8, 17.9, 17.4, 14.7, 10.6,,6.6,
2020,,6.4,,6.7,,6.8, 10.7, 12.8, 15.4, 16.3, 18.2, 14.6, 10.8,,8.7,,5.2
2021,,3.4,,5.2,,7.1,,6.5, 10.3, 15.8, 17.8, 16.1, 16.2, 12.2,,7.5,
