year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1959,,2.6,,6.3,,8.3, 10.2, 14.7, 16.0, 17.2, 17.8, 16.4, 13.6,,8.2,,6.0
1960,,4.8,,4.2,,7.1, 10.8, 14.9, 17.4, 16.2, 16.0, 14.2, 10.6,,7.4,,4.4
1961,,4.4,,7.2,,9.5, 10.2, 12.6, 14.7, 15.0, 15.7, 15.1, 11.2,,6.6,,3.2
1962,,5.4,,6.0,,4.2,,9.4, 11.7, 15.2, 15.3, 14.6, 12.8, 11.6,,6.5,
1963,,1.4,,2.0,,7.4,,9.4, 11.6, 15.9, 15.8, 14.6, 13.6, 11.6,,7.2,
1964,,6.1,,5.7,,5.7,,9.9, 13.6, 14.6, 15.9, 15.3, 14.3, 10.5,,8.1,
1965,,3.9,,5.1,,6.4,,9.8, 12.1, 15.2, 14.2, 15.4, 13.2, 11.6,,5.0,
1966,,3.7,,4.1,,7.7,,7.1, 12.6, 15.7, 16.0, 15.2, 14.3, 10.4,,6.0,
1967,,5.2,,6.1,,7.2,,9.4, 11.0, 15.7, 16.0, 16.2, 14.5, 10.3,,7.3,
1968,,5.0,,3.0,,7.0,,9.8, 10.5, 16.3, 15.3, 16.6, 14.3, 12.0,,6.9,
1969,,5.5,,2.0,,4.6,,9.0, 11.6, 16.2, 17.0, 17.4, 14.4, 13.5,,5.1,
1970,,4.2,,3.3,,5.3,,7.7, 13.2, 18.0, 14.5, 16.9, 14.2, 10.9,,7.0,
1971,,5.6,,6.2,,7.0,,9.8, 13.6, 13.5, 17.2, 16.0, 15.6, 12.2,,7.2,
1972,,4.6,,5.0,,7.5,,9.8, 12.2, 13.1, 16.9, 15.5, 13.5, 12.2,,6.9,
1973,,5.5,,5.2,,8.4,,8.2, 12.0, 15.7, 16.7, 16.7, 14.2, 10.3,,6.7,
1974,,6.8,,6.0,,6.9, 11.4, 12.7, 15.2, 15.2, 16.0, 12.6,,8.9,,7.0,
1975,,6.6,,5.7,,6.0,,9.1, 11.7, 16.2, 17.3, 19.0, 13.4, 11.5,,7.4,
1976,,5.9,,5.7,,6.0,,9.8, 12.5, 16.7, 19.0, 19.2, 13.5, 10.8,,7.1,
1977,,3.5,,4.1,,7.5,,8.0, 12.6, 14.4, 17.5, 16.5, 13.2, 12.4,,6.3,
1978,,3.8,,2.9,,7.1,,7.8, 14.3, 15.0, 15.3, 15.4, 13.7, 12.1,,8.8,
1979,,2.0,,2.6,,4.6,,8.2, 10.6, 15.5, 15.8, 15.1, 13.8, 11.5,,7.1,
1980,,3.3,,5.6,,5.3, 10.8, 14.3, 14.9, 15.5, 16.0, 14.6,,9.2,,7.1,
1981,,5.7,,4.7,,7.4, 10.2, 13.6, 14.2, 15.7, 17.0, 14.9,,8.2,,7.9,
1982,,3.9,,6.2,,7.1, 10.3, 13.3, 15.5, 18.0, 16.2, 13.8, 10.9,,7.5,,5.1
1983,,6.6,,3.5,,7.2,,7.7, 10.8, 14.7, 19.1, 18.4, 13.1, 10.8,,8.3,
1984,,3.0,,5.1,,5.7, 10.8, 13.1, 15.3, 18.2, 18.6, 13.1, 11.3,,7.8,,6.7
1985,,2.5,,4.9,,5.8,,9.2, 12.4, 14.0, 15.9, 14.8, 13.4, 11.9,,4.9,
1986,,3.8,,1.6,,6.7,,7.2, 11.8, 16.2, 15.8, 14.2, 13.0, 11.1,,8.5,
1987,,2.9,,5.0,,5.4, 11.0, 11.8, 13.2, 16.4, 15.8, 13.8,,9.7,,7.0,
1988,,5.0,,5.3,,6.5,,9.5, 13.6, 16.6, 15.3, 15.7, 13.9, 10.7,,7.4,
1989,,8.2,,6.4,,7.5,,8.0, 13.6, 15.5, 19.0, 16.0, 14.1, 11.7,,7.3,
1990,,6.7,,6.5,,8.6,,9.7, 14.2, 14.7, 17.4, 16.9, 13.4, 11.4,,6.9,
1991,,4.3,,3.8,,8.5,,9.4, 12.8, 13.4, 18.2, 17.6, 15.1, 10.4,,7.4,
1992,,6.1,,6.8,,7.4,,9.1, 15.0, 17.1, 16.1, 15.2, 13.3,,8.6,,7.4
1993,,6.0,,6.9,,7.7, 10.0, 12.2, 15.1, 14.9, 15.0, 13.4,,9.0,,6.0,
1994,,5.0,,3.6,,6.7,,8.8, 12.3, 14.5, 17.9, 16.0, 13.4, 10.7,,9.9,
1995,,4.9,,5.7,,5.5,,9.5, 12.6, 16.2, 18.7, 20.2, 14.3, 13.0,,8.6,
1996,,5.4,,4.3,,5.5,,9.8, 10.8, 15.5, 16.7, 17.4, 15.4, 12.0,,6.0,
1997,,4.7,,6.7,,9.0, 10.6, 12.7, 15.0, 18.1, 19.4, 14.7, 11.3,,9.0,,6.6
1998,,5.9,,8.7,,8.0,,8.5, 13.7, 14.4, 15.5, 16.0, 15.3, 10.0,,7.3,
1999,,5.3,,5.5,,7.8, 10.6, 13.4, 14.6, 17.9, 16.9, 15.9, 11.5,,8.6,,4.7
2000,,6.5,,6.4,,8.5,,8.9, 14.2, 14.7, 16.6, 17.3, 15.0, 11.1,,7.2,
2001,,4.0,,4.8,,5.9,,9.0, 15.0, 14.4, 16.6, 16.8, 13.8, 13.1,,8.8,
2002,,7.0,,6.4,,8.3, 10.9, 13.5, 15.3, 16.0, 17.6, 15.6,,9.9,,8.4,
