year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1976,,5.4,,4.2,,4.8,,7.9, 12.4, 17.4, 18.8, 17.6, 13.8, 11.1,,6.3,
1977,,3.1,,5.8,,7.2,,7.2, 10.7, 12.4, 16.1, 15.4, 13.2, 11.9,,6.7,
1978,,3.3,,2.7,,6.6,,6.5, 11.4, 13.9, 15.2, 15.2, 14.2, 11.7,,8.5,
1979,,0.1,,1.4,,4.9,,7.9, 10.2, 13.9, 16.6, 15.0, 13.4, 11.6,,6.7,
1980,,2.3,,5.9,,5.0,,8.7, 11.1, 14.0, 14.8, 16.3, 15.0,,9.3,,6.1
1981,,4.6,,2.9,,8.2,,8.0, 11.3, 13.3, 16.0, 16.8, 14.6,,8.7,,7.6
1982,,3.3,,4.7,,6.0,,8.5, 11.8, 15.9, 16.9, 16.3, 14.9, 10.3,,8.4,
1983,,6.6,,2.0,,6.2,,7.2, 10.5, 14.9, 19.9, 17.8, 14.2, 10.7,,7.6,
1984,,4.3,,3.8,,4.9,,8.0,,9.9, 14.8, 16.7, 17.6, 13.9, 11.3,,8.7
1985,,0.4,,2.2,,4.6,,8.6, 11.2, 13.2, 16.5, 15.0, 14.6, 11.2,,4.2,
1986,,3.7, -1.2,,4.9,,6.1, 10.9, 15.1, 16.5, 14.4, 11.6, 11.5,,8.0,,6.0
1987,,0.6,,3.7,,4.2, 10.0, 10.5, 13.5, 16.3, 16.1, 14.4, 10.6,,6.6,,5.7
1988,,5.6,,4.8,,6.7,,8.2, 12.3, 14.3, 15.0, 15.6, 13.8, 11.3,,5.6,
1989,,6.0,,6.0,,8.0,,6.9, 13.7, 15.0, 18.7, 17.2, 15.4, 12.3,,6.6,
1990,,6.8,,7.8,,8.3,,8.3, 13.0, 13.7, 17.1, 18.5, 13.6, 12.3,,7.1,
1991,,4.0,,1.3,,8.0,,8.0, 10.7, 12.4, 17.1, 17.6, 15.2, 10.2,,6.8,
1992,,3.7,,5.1,,7.5,,8.7, 13.8, 15.6, 16.9, 16.3, 13.9,,8.2,,7.9
1993,,6.3,,4.3,,6.5,,9.7, 12.2, 15.4, 15.8, 15.3, 12.6,,9.1,,4.9
1994,,5.5,,3.8,,7.9,,8.2, 11.1, 14.7, 18.6, 16.9, 13.3, 10.5, 10.4,,6.7
1995,,5.0,,7.0,,5.9,,9.3, 12.0, 14.5, 18.9, 19.6, 13.9, 13.3,,7.9,
1996,,4.6,,2.6,,4.6,,8.6,,9.3, 14.7, 16.8, 16.7, 13.7, 11.7,,6.0
1997,,1.9,,6.5,,8.4,,8.9, 11.9, 14.7, 16.9, 19.4, 14.7, 10.8,,8.6,
1998,,5.4,,6.6,,8.1,,8.2, 13.7, 14.6, 15.9, 16.5, 15.3, 10.9,,6.1,
1999,,6.0,,5.1,,7.5,,9.5, 13.3, 14.2, 18.1, 16.9, 16.1, 10.9,,7.7,
2000,,4.6,,6.4,,7.6,,8.1, 12.7, 15.3, 15.7, 17.2, 15.2, 10.8,,7.2,
2001,,3.8,,5.1,,6.0,,8.2, 12.7, 14.7, 17.6, 17.4, 13.7, 13.8,,7.2,
2002,,5.8,,7.4,,7.9,,9.6, 12.1, 14.5, 16.4, 17.4, 14.6, 10.8,,9.2,
2003,,4.4,,4.2,,7.9,,9.6, 12.1, 16.3, 17.9, 19.2, 14.7,,9.5,,8.7
2004,,5.4,,5.4,,6.5,,9.4, 12.4, 15.8, 16.5, 18.0, 15.4, 11.2,,7.8,
2005,,6.0,,4.2,,7.0,,9.3, 11.7, 15.9, 17.3, 16.6, 15.7, 13.6,,6.3,
2006,,4.4,,3.7,,5.2,,9.0, 12.6, 16.2, 20.2, 16.9, 17.3, 13.7,,8.5,
2007,,7.1,,6.4,,7.5, 11.8, 12.7, 15.7, 16.0, 16.0, 14.4, 11.0,,7.4,,5.2
2008,,6.8,,5.6,,6.6,,8.5, 14.0, 14.9, 16.7, 16.6, 13.7, 10.1,,7.5,
2009,,2.9,,4.3,,7.2, 10.3, 12.6, 15.4, 16.8, 17.3, 14.9, 11.9,,9.3,,3.6
2010,,1.4,,3.5,,6.3,,9.1, 11.0, 15.7, 18.1, 16.1, 14.0, 10.8,,5.9,
2011,,4.3,,6.4,,6.9, 12.4, 12.7, 14.5, 15.6, 16.2, 15.6, 12.9, 10.0,,6.3,
2012,,6.0,,3.7,,8.4,,7.8, 12.6, 14.2, 15.9, 17.2, 13.7, 10.4,,7.1,
2013,,3.9,,3.1,,3.4,,7.6, 10.7, 14.2, 18.7, 17.5, 14.3, 12.8,,6.7,
2014,,6.2,,6.7,,8.1, 10.5, 12.5, 15.7, 18.5, 15.8, 15.8, 13.2,,9.0,,5.5
2015,,4.9,,4.1,,6.9,,9.6, 11.7, 14.9, 16.8, 16.5, 13.1, 11.3, 10.0, 10.5,
2016,,5.7,,5.4,,6.1,,8.1, 13.0, 15.4, 17.5, 17.8, 16.7, 11.1,,6.4,
2017,,3.7,,6.4,,9.2,,9.4, 13.5, 16.9, 17.7, 16.4, 14.0, 12.6,,7.0,
2018,,6.0,,2.9,,5.4, 10.5, 13.7, 16.6, 19.9, 17.5, 14.3, 11.2,,8.4,,7.2
2019,,3.8,,6.6,,8.4,,9.5, 11.8, 15.2, 18.2, 17.5, 15.0, 11.1,,6.7,
2020,,6.5,,7.0,,7.0, 10.9, 13.1, 15.8, 16.8, 18.8, 15.0, 11.1,,9.1,,5.5
2021,,3.7,,5.3,,7.1,,6.6, 10.5, 16.1, 18.0, 16.3, 16.3, 12.4,,7.3,
