year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1947, 14.6,,6.8, 22.4, 15.0, 16.1, 13.8, 15.7,,2.3, 14.6,,7.1, 17.9, 14.1,,41.1
1948, 24.7, 12.4,,8.6, 12.7,,8.6, 20.4, 12.6, 15.7, 15.8, 15.1, 14.5, 15.7,,51.2,
1949, 15.7, 13.6, 10.2, 14.6, 13.7,,5.7,,8.2, 10.1,,7.4, 17.0, 19.6, 20.8,,45.0
1950, 11.0, 16.7, 11.3, 19.6,,8.6, 12.5, 13.3, 21.1, 24.0, 14.5, 19.1, 16.8,,48.6,,39.5
1951, 18.1, 18.3, 18.4, 13.1, 12.2,,8.6, 12.0, 20.3, 13.8,,5.1, 24.4, 22.0,,53.2,
1952, 17.8,,8.3, 10.0, 11.1, 11.2, 12.4, 11.7, 14.1, 15.1, 16.7, 13.0, 19.5,,48.1,,32.3
1953, 10.0, 10.6,,5.9, 12.9, 10.9, 12.5, 19.6, 15.5, 14.3,,9.9, 16.2, 13.2,,40.0,
1954, 12.6, 16.4, 12.2,,5.5, 12.9, 14.8, 18.7, 20.6, 23.1, 22.6, 21.5, 20.9,,42.2,,30.6
1955, 13.8, 13.4,,7.7, 11.2, 17.1, 13.0,,3.4,,7.8, 14.4, 13.2,,9.4, 20.5,
1956, 18.6,,7.2,,9.3,,8.3,,9.3, 14.4, 15.9, 22.7, 14.4, 12.5, 10.1, 20.5,
1957, 17.4, 17.0, 15.9,,5.2, 10.5,,8.9, 18.0, 17.8, 18.9, 15.6,,8.0, 15.1,,54.9
1958, 17.7, 18.7,,9.9,,7.6, 18.5, 17.4, 16.8, 18.6, 16.3, 16.3,,9.3, 17.0,,51.5
1959, 13.8,,6.0, 14.3, 16.0,,7.4, 12.9, 12.6,,5.6,,2.5, 13.6, 20.5, 24.9,
1960, 16.4, 15.6, 10.9, 11.4,,7.5,,9.5, 20.3, 18.9, 14.9, 17.7, 24.1, 17.6,,57.0,
1961, 17.9, 15.0,,6.7, 17.0,,7.9,,8.2, 12.0, 16.0, 15.6, 21.1, 13.2, 13.8,,50.6
1962, 19.1, 11.7,,9.0, 13.0, 14.1,,9.6,,9.2, 16.8, 16.2,,8.7, 11.6, 13.8,
1963,,6.1,,5.1, 16.4, 16.0, 14.9, 16.1, 13.3, 19.3, 14.0, 16.3, 21.9,,5.5,,25.0
1964,,8.5,,7.1, 10.5, 15.5, 12.8, 12.3, 11.5, 12.2, 12.2, 12.3, 13.7, 17.2,,21.1,
1965, 16.3,,5.1, 11.9, 15.4, 12.8, 13.9, 14.6, 14.3, 17.0,,8.4, 13.8, 22.5,,38.6,
1966,,9.4, 16.5, 14.1, 14.0, 14.3, 15.8, 13.9, 12.8, 10.4, 18.0, 16.9, 23.0,,48.5,,42.5
1967, 14.9, 12.9, 14.2,,9.0, 24.0,,8.2, 13.7, 15.2, 17.8, 24.3, 17.2, 15.7,,50.8,
