year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1995, -0.9, -0.4, -0.7,,2.3,,4.3,,7.0,,9.7, 10.2,,7.5,,6.3,
1996,,1.8, -1.6,,0.7,,3.2,,2.5,,7.3,,8.5,,9.9,,7.6
1997, -0.6,,0.4,,2.8,,2.8,,4.3,,7.0,,9.7, 10.8,,7.1,
1998,,0.6,,3.8,,1.4,,1.3,,5.5,,6.3,,8.8,,9.1,
1999,,0.7, -0.3,,1.5,,3.4,,5.5,,7.0,,9.4,,8.6,,8.7
2000,,1.4,,0.6,,2.1,,1.6,,4.4,,6.7,,8.6,,9.2,
2001, -1.8, -1.0, -1.3,,1.7,,5.3,,6.9,,9.4,,9.4,,7.6,,7.9
2002,,1.7,,0.1,,1.6,,3.2,,5.4,,8.5,,9.0, 10.1,,8.0
2003, -0.3, -0.7,,1.4,,4.0,,5.1,,9.1, 10.9, 10.0,,7.3,,2.7,
2004,,0.6, -0.6,,1.4,,4.0,,5.4,,8.3,,9.0, 10.5,,7.8,
2005,,1.6,,0.2,,2.4,,2.9,,3.8,,8.2,,9.4,,9.5,
2006,,0.7, -0.2, -0.8,,1.8,,4.2,,8.2, 10.9,,9.9,,9.4,,6.4
2007,,1.9,,1.2,,1.5,,4.6,,4.3,,8.0,,9.3,,8.9,
2008,,0.2,,0.5,,0.2,,1.8,,5.8,,7.2, 10.2,,9.9,,7.9
2009,,0.1,,0.2,,1.5,,3.9,,4.8,,7.4,,9.8,,9.9,
2010, -2.3, -2.8,,0.3,,2.4,,3.9,,8.3,,9.4,,8.7,,7.6,
2011, -0.2,,0.8,,1.4,,4.8,,5.3,,6.5,,8.5,,8.5,,8.6
2012,,0.5,,1.7,,3.4,,1.1,,3.8,,6.6,,8.6,,9.3,
2013,,0.8, -1.2, -1.5,,0.5,,4.1,,7.5, 10.4,,9.9,,7.5,,6.2
2014,,1.0,,1.1,,2.3,,4.2,,5.7,,9.2, 10.0,,8.4,,8.9
2015, -0.2,,0.4,,1.0,,2.0,,3.7,,6.5,,8.4,,9.1,,7.3
2016,,0.2, -1.0,,1.2,,1.4,,5.5,,8.4,,9.6,,9.3,,9.1
2017,,1.0,,0.7,,1.4,,3.2,,5.8,,8.4,,8.7,,9.3,
2018, -0.6, -1.3, -0.5,,2.7,,5.8,,8.2, 10.4,,9.2,,7.1,,4.8,
2019, -0.3,,1.8,,2.2,,3.5,,3.8,,7.6, 11.0, 10.0,,7.8,,4.0
2020,,2.2,,0.1,,0.7,,2.1,,5.0,,8.5,,8.5,,9.4,
2021, -2.2, -0.5,,2.1, -0.4,,3.6,,8.0, 10.7,,9.7,,9.3,,6.1,
