year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1977, 51.0, 56.8, 86.1,159.6,210.7,163.8,168.2,150.3,100.6, 93.7, 80.0, 39.1, 162.5, 456.4, 482.3, 274.3,1359.8
1978, 46.4, 50.7,113.6, 97.2,194.9,163.9,139.6,108.8,123.9, 86.8, 71.9, 21.5, 136.2, 405.7, 412.4, 282.6,1219.4
1979, 51.1, 56.5, 86.6,109.8,164.0,184.6,166.9,148.6,161.8, 94.8, 71.3, 48.6, 129.1, 360.4, 500.1, 327.9,1344.5
1980, 46.9, 34.5, 84.2,162.1,220.1,146.7,135.7,131.3,127.6,105.1, 50.0, 46.0, 130.0, 466.4, 413.7, 282.7,1290.2
1981, 52.6, 64.0, 63.8,134.7,167.9,165.3,159.3,170.6,154.0,133.4, 57.5, 46.7, 162.6, 366.5, 495.1, 344.9,1369.8
1982, 53.9, 56.5,145.6,163.5,223.1,124.2,166.8,158.6,150.3, 59.8, 54.2, 45.3, 157.1, 532.2, 449.7, 264.4,1402.0
1983, 58.8, 64.8, 84.4,122.5,108.0,160.3,196.3,188.6,111.2,109.5, 44.0, 43.7, 168.9, 314.9, 545.2, 264.7,1292.1
1984, 60.1, 55.2, 48.2,200.2,178.2,180.7,213.1,189.1, 98.8,107.4, 44.6, 48.1, 159.1, 426.7, 582.9, 250.8,1423.9
1985, 38.4, 71.5,109.9,111.3,136.1,164.5,163.1,145.5,115.8,104.3, 84.4, 34.4, 158.0, 357.3, 473.1, 304.5,1279.2
1986, 60.2, 63.4,123.9,113.1,196.3,197.3,161.9,119.1,184.7,123.5, 76.3, 49.2, 157.9, 433.3, 478.4, 384.5,1468.9
1987, 48.7, 67.4, 97.3,144.6,175.9,102.1,154.5,126.4,157.3, 96.9, 49.8, 26.8, 165.3, 417.8, 383.0, 304.0,1247.7
1988, 47.6,107.8, 96.4,112.6,182.5,178.9,143.7,181.7,142.7, 92.9, 89.3, 54.0, 182.2, 391.5, 504.3, 324.8,1430.0
1989, 61.6, 96.4,113.8,122.5,253.6,227.8,247.3,219.1,129.8, 91.7, 76.3, 29.3, 212.0, 489.9, 694.2, 297.7,1669.1
1990, 58.5, 72.6,132.3,196.3,214.9,113.8,236.0,209.4,123.6, 86.3, 51.5, 41.2, 160.5, 543.5, 559.1, 261.4,1536.2
1991, 73.7, 49.8, 66.8,148.7,128.1,143.1,185.1,196.1,167.8, 76.5, 57.0, 49.0, 164.6, 343.5, 524.3, 301.4,1341.6
1992, 59.7, 78.0, 89.7,119.6,233.8,193.8,161.9,174.5,109.4, 85.5, 66.4, 36.4, 186.7, 443.1, 530.2, 261.3,1408.8
1993, 43.2, 49.1,111.5,104.5,163.0,176.0,166.6,162.2, 89.8, 93.2, 41.7, 49.5, 128.7, 378.9, 504.8, 224.7,1250.3
1994, 63.7, 61.6,123.5,170.7,157.0,208.6,204.3,165.8,111.8, 95.6, 57.0, 57.0, 174.8, 451.1, 578.7, 264.3,1476.5
1995, 55.1, 87.5,153.9,168.5,195.2,183.5,219.6,250.9,125.7,126.2, 56.6, 35.7, 199.6, 517.6, 653.9, 308.6,1658.4
1996, 14.2, 81.3, 45.1,122.8,185.3,223.3,210.3,178.3,112.4,112.8, 84.8, 41.9, 131.2, 353.2, 611.9, 310.0,1412.5
1997, 42.1, 84.9,132.3,133.2,217.8,128.7,207.3,187.0,157.4,112.2, 37.8, 32.2, 168.9, 483.2, 523.0, 307.5,1472.9
1998, 43.8, 84.8, 80.1,115.6,177.4,129.5,146.1,166.1, 95.1,110.9, 68.1, 39.9, 160.8, 373.1, 441.8, 274.1,1257.6
1999, 63.5, 97.6,104.9,149.5,162.9,160.6,213.2,140.0,157.4,104.8, 64.1, 65.2, 201.0, 417.3, 513.9, 326.4,1483.8
2000, 77.5, 96.7,122.2,130.8,194.6,157.5,130.3,188.8,100.1,100.9, 60.7, 53.6, 239.4, 447.7, 476.6, 261.8,1413.9
2001, 72.7, 94.2,109.4,124.3,249.5,163.4,175.0,170.3, 97.5,110.1, 61.6, 64.6, 220.5, 483.2, 508.8, 269.2,1492.7
2002, 42.9, 80.0,121.4,190.2,162.9,163.0,153.5,146.3,130.0, 91.1, 48.8, 29.2, 187.5, 474.5, 462.8, 269.9,1359.3
2003, 57.6, 99.8,168.2,192.4,187.5,212.0,180.3,208.7,162.7,129.1, 65.8, 61.2, 186.7, 548.1, 601.0, 357.6,1725.3
2004, 46.0, 91.5,104.7,116.1,209.7,179.6,164.7,158.4,156.4, 92.1, 50.2, 63.1, 198.7, 430.5, 502.7, 298.7,1432.6
2005, 55.7, 72.6, 66.0,151.0,217.1,181.8,167.3,182.9,153.8, 58.3,100.0, 57.8, 191.4, 434.1, 532.0, 312.1,1464.4
2006, 45.3, 64.3, 92.9,170.4,192.7,200.7,291.9,138.1,160.0, 89.6, 94.3, 61.2, 167.4, 456.1, 630.7, 343.8,1601.3
2007, 72.9, 76.5,137.5,200.2,160.3,134.2,171.4,199.5,147.8,116.9, 70.1, 42.9, 210.6, 497.9, 505.1, 334.8,1530.1
2008, 46.8,112.9,134.2,131.9,211.3,178.0,185.0,109.8,103.6,126.9, 65.0, 56.4, 202.7, 477.4, 472.8, 295.5,1461.8
2009, 53.1, 60.6,161.8,157.9,230.3,191.0,189.8,172.8,137.1, 86.3, 72.3, 65.1, 170.2, 550.0, 553.6, 295.7,1578.2
2010, 53.3, 52.4,123.9,173.3,211.0,220.0,153.4,165.1,134.4,104.4, 73.5, 59.2, 170.9, 508.2, 538.4, 312.4,1524.0
2011, 56.8, 53.6,131.8,216.8,210.3,196.5,175.0,138.6,151.1,105.4, 57.3, 52.3, 169.6, 558.9, 510.1, 313.8,1545.5
2012, 73.3, 74.2,176.0,106.9,194.0,107.3,144.7,154.9,156.1,107.4, 69.1, 57.9, 199.9, 477.0, 406.9, 332.6,1421.9
2013, 44.4, 77.5, 69.0,168.3,180.8,176.4,242.3,180.3,135.5, 81.5, 87.3, 58.1, 179.8, 418.1, 599.0, 304.2,1501.3
2014, 50.0, 84.1,131.9,129.1,163.9,163.7,228.2,186.5,114.6, 94.6, 47.0, 77.3, 192.2, 424.9, 578.4, 256.2,1471.0
2015, 76.2, 94.4,124.4,224.2,190.6,204.3,178.8,180.1,159.0, 90.3, 48.0, 37.3, 247.9, 539.3, 563.2, 297.4,1607.8
2016, 37.2,103.0,111.5,163.7,198.0,135.3,187.4,202.5,142.5,101.4, 82.2, 53.6, 177.5, 473.1, 525.3, 326.0,1518.2
2017, 59.6, 61.9,135.4,177.4,205.7,176.5,178.9,182.9,118.0, 84.2, 88.5, 65.2, 175.1, 518.5, 538.3, 290.8,1534.3
2018, 59.2, 83.5, 83.0,126.9,261.6,223.2,246.1,168.7,145.9,125.6, 63.7, 53.7, 207.9, 471.4, 637.9, 335.1,1640.8
2019, 70.2,122.6,141.0,189.3,196.2,161.9,184.5,196.8,161.9, 92.3, 44.6, 60.7, 246.4, 526.5, 543.3, 298.9,1622.1
2020, 67.3, 90.2,153.6,223.6,276.1,153.2,142.6,142.5,152.7, 70.3, 60.0, 44.1, 218.2, 653.3, 438.3, 283.0,1576.3
2021, 54.4, 76.7,110.0,235.1,167.0,200.5,189.9,126.9,136.2, 92.9, 73.3, 34.7, 175.3, 512.2, 517.3, 302.4,1497.8
