year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1968,,6.8,,4.3,,8.6, 10.9, 12.7, 17.6, 18.0, 18.5, 16.0, 14.2,,8.5,,5.4
1969,,7.2,,3.2,,6.2, 10.9, 13.6, 17.4, 19.1, 18.3, 16.2, 15.3,,7.9,,5.9
1970,,6.4,,5.4,,6.3,,8.9, 15.6, 19.6, 17.0, 18.5, 16.8, 12.9, 10.0,,6.4
1971,,6.7,,6.9,,7.4, 10.8, 15.1, 15.1, 20.4, 17.9, 18.2, 14.4,,9.2,,8.2
1972,,5.9,,6.2,,9.4, 10.6, 12.5, 13.5, 18.3, 17.6, 15.1, 13.1,,9.0,,8.2
1973,,6.5,,6.5,,9.4,,9.9, 14.2, 17.8, 18.2, 19.5, 16.8, 12.0,,9.2,
1974,,8.1,,7.5,,8.2, 12.2, 13.6, 16.5, 16.8, 17.5, 13.9, 10.0,,8.7,,9.3
1975,,8.5,,7.2,,7.0, 10.7, 13.8, 18.8, 20.0, 21.1, 15.7, 12.9,,9.1,,7.3
1976,,7.3,,6.2,,7.4, 11.1, 14.3, 19.7, 21.3, 22.1, 15.6, 12.2,,8.8,,4.4
1977,,4.9,,7.1,,9.1,,9.4, 14.4, 15.4, 19.0, 18.4, 15.1, 14.0,,8.3,
1978,,5.6,,4.6,,8.7,,9.2, 15.4, 16.2, 16.9, 17.1, 16.1, 14.3, 10.7,,6.4
1979,,3.3,,3.1,,6.5, 10.1, 11.9, 16.4, 18.7, 17.1, 15.8, 13.6,,9.7,,8.0
1980,,4.8,,8.0,,6.9, 12.0, 15.6, 15.9, 17.2, 17.9, 16.7, 11.3,,8.2,,8.0
1981,,7.2,,5.4,,9.6, 11.2, 13.7, 15.3, 17.7, 19.4, 17.1, 10.6, 10.0,,3.8,
1982,,5.3,,7.3,,8.8, 11.8, 15.0, 18.4, 19.3, 17.7, 17.0, 12.5,,9.7,,7.0
1983,,8.4,,4.1,,8.5,,9.5, 12.6, 16.9, 23.1, 21.0, 15.7, 12.6,,9.6,
1984,,6.3,,6.1,,7.0, 12.6, 13.9, 17.7, 20.9, 21.0, 15.7, 13.3,,9.4,,7.8
1985,,3.6,,5.0,,7.4, 10.8, 13.9, 15.4, 18.5, 16.2, 17.1, 13.0,,6.8,,8.3
1986,,5.7,,1.1,,7.6,,8.0, 13.1, 18.0, 17.7, 15.7, 14.8, 13.3, 10.2,,8.6
1987,,3.3,,6.2,,6.6, 13.3, 13.4, 14.9, 18.5, 18.2, 16.2, 12.1,,8.7,,7.3
1988,,7.4,,7.1,,8.4, 11.4, 15.2, 18.1, 16.1, 17.2, 15.4, 12.8,,9.0,,9.4
1989,,8.5,,8.4,,9.8,,9.5, 16.9, 18.0, 21.7, 19.2, 17.0, 13.8,,9.3,
1990,,8.7,,9.4, 10.5, 11.6, 16.9, 15.9, 20.8, 20.5, 15.9, 13.8,,8.9,,6.7,
1991,,5.4,,4.6, 10.1, 10.7, 14.2, 14.5, 19.4, 19.7, 18.1, 12.1,,9.0,,7.2,
1992,,6.1,,7.9,,9.4, 11.2, 17.2, 19.3, 18.8, 17.2, 15.4, 10.1,,9.9,,6.3
1993,,8.3,,6.9,,8.9, 12.1, 14.5, 18.0, 17.4, 17.3, 15.2, 10.6,,7.4,,7.7
1994,,7.4,,5.4,,9.2, 10.6, 13.7, 16.6, 20.2, 18.0, 14.8, 13.1, 11.8,,9.1,
1995,,7.6,,8.4,,8.2, 12.1, 14.8, 17.8, 21.3, 23.5, 16.3, 15.4, 10.3,,4.7,
1996,,5.8,,5.3,,6.9, 11.4, 12.4, 17.7, 19.4, 19.1, 16.9, 13.7,,8.6,,5.2
1997,,5.0,,8.6, 10.6, 12.8, 15.4, 16.4, 19.7, 21.2, 16.6, 13.4, 10.8,,8.2,,6.19
1998,,7.2,,9.7, 10.2, 10.2, 16.6, 16.3, 17.3, 18.6, 16.9, 12.9,,9.0,,8.4,
1999,,8.0,,7.5,,9.4, 12.0, 15.4, 16.7, 20.8, 19.0, 18.1, 13.3, 10.0,,7.6,
2000,,7.2,,8.4,,9.9, 10.7, 15.5, 17.6, 18.7, 19.2, 17.2, 12.6,,9.0,,7.5
2001,,5.7,,7.3,,7.6, 10.3, 16.3, 17.3, 19.4, 18.9, 15.9, 15.1, 10.4,,6.7,
2002,,8.3,,9.0, 10.3, 12.3, 14.5, 16.2, 18.0, 19.2, 17.5, 12.8, 10.9,,7.2,,7.97
2003,,6.6,,6.7, 11.4, 13.8, 14.3, 18.7, 19.7, 21.1, 17.8, 12.0, 10.6,,7.8,,6.86
2004,,7.6,,7.4,,9.2, 12.0, 15.7, 18.2, 18.0, 19.9, 17.2, 12.7, 10.0,,8.5,
2005,,8.4,,6.5,,9.7, 12.0, 14.6, 18.4, 19.5, 19.3, 18.0, 14.7,,9.4,,7.6
2006,,6.5,,5.9,,7.4, 11.6, 15.1, 19.6, 23.1, 18.5, 19.1, 14.8, 11.0,,8.5,
2007,,9.1,,8.4, 10.1, 15.8, 15.2, 18.1, 17.3, 18.5, 16.6, 13.9, 10.4,,7.9,,8.64
2008,,8.9,,9.2,,8.7, 11.0, 17.2, 16.9, 18.8, 17.8, 16.1, 12.4,,9.3,,6.4
2009,,5.9,,6.5,,9.8, 13.0, 14.8, 18.7, 18.2, 18.6, 16.7, 14.4, 10.5,,5.7,
2010,,4.0,,5.6,,9.0, 13.0, 14.7, 19.3, 18.8, 17.9, 16.6, 13.4,,7.8,,2.9
2011,,5.9,,8.6, 10.3, 15.8, 14.9, 16.9, 18.5, 17.8, 17.2, 14.8, 11.9,,8.6,,5.72
2012,,8.0,,7.0, 12.0, 10.2, 15.3, 16.0, 17.7, 18.9, 15.6, 12.1,,9.1,,7.6,
2013,,6.0,,5.7,,5.5, 10.3, 13.4, 17.1, 22.4, 19.4, 16.8, 14.5,,9.2,,9.1
2014,,7.9,,7.8, 10.7, 13.2, 15.1, 18.8, 20.8, 17.6, 18.7, 14.5, 10.7,,8.1,,8.31
2015,,7.1,,6.5,,9.0, 13.4, 13.4, 17.4, 18.0, 18.2, 16.1, 13.8, 11.9, 11.5,,7.25
2016,,8.1,,7.4,,8.9, 10.9, 16.3, 18.2, 18.7, 19.4, 18.0, 13.5,,8.6,,9.1
2017,,7.2,,8.1, 10.9, 12.3, 16.9, 18.3, 19.4, 18.2, 16.0, 14.3,,9.8,,7.6,
2018,,7.5,,5.6,,7.1, 12.1, 17.0, 20.5, 22.6, 18.9, 16.1, 13.3, 10.2,,9.1,
2019,,6.5, 10.4, 10.1, 13.1, 14.9, 16.9, 20.4, 19.4, 17.1, 12.6,,8.4,,8.3,,8.59
2020,,8.3,,8.5,,9.6, 15.1, 17.0, 18.1, 17.8, 19.6, 17.3, 12.5, 11.0,,7.4,
2021,,5.9,,7.4,,9.8, 11.3, 13.2, 18.6, 21.0, 18.3, 18.8, 14.2, 10.2,,8.8,
