year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1916, 58.5,128.7, 98.2, 47.9, 70.7, 63.3, 51.2, 88.9, 54.9,141.2,109.9, 90.1, 369.1, 216.7, 203.3, 306.0,1003.5
1917, 57.9, 30.7, 66.6, 54.9, 61.6, 65.5, 63.8,172.2, 54.6,130.5, 61.3, 43.1, 178.8, 183.1, 301.4, 246.5, 862.8
1918, 89.8, 67.4, 39.1, 56.0, 57.9, 31.5,110.4, 60.0,185.3, 71.8, 67.2,122.6, 200.3, 153.0, 202.0, 324.3, 959.1
1919,117.4, 71.0,121.4, 62.4, 26.5, 36.9, 58.5, 79.1, 53.5, 65.3, 71.0,143.6, 311.0, 210.3, 174.4, 189.8, 906.5
1920,111.1, 49.2, 90.9,118.7, 75.0, 61.7,133.2, 48.0, 69.0, 67.4, 45.4, 91.1, 303.9, 284.6, 243.0, 181.8, 960.8
1921,109.5,,8.6, 63.9, 32.4, 47.8, 10.2, 30.9, 97.5, 38.4, 51.2, 65.0, 80.2, 209.3, 144.1, 138.6, 154.6
1922,106.9, 94.5, 69.5, 77.5, 33.1, 39.5,119.3, 96.3, 80.1, 33.1, 46.8,118.8, 281.6, 180.0, 255.0, 160.1, 915.4
1923, 61.8,153.1, 47.8, 67.7, 66.8, 20.4, 76.5, 94.7, 82.6,136.8, 92.0, 96.6, 333.7, 182.4, 191.5, 311.5, 996.9
1924, 91.2, 24.1, 35.5, 72.7,122.1, 62.8,110.4, 96.6,111.7,126.8, 72.5,124.0, 211.9, 230.3, 269.8, 311.0,1050.3
1925, 79.2,123.9, 30.9, 70.8,100.6,,4.0, 69.4, 86.5, 94.8,106.2, 70.0, 94.7, 327.2, 202.2, 160.0, 271.0
1926,110.5, 77.8, 24.5, 65.3, 67.0, 73.1, 73.4, 71.6, 53.7, 86.6,163.0, 23.3, 283.1, 156.8, 218.0, 303.2, 889.7
1927, 90.8, 76.7, 86.9, 56.9, 35.8, 98.7, 96.0,135.2,142.3, 76.1,100.7, 77.2, 190.8, 179.5, 329.9, 319.0,1073.2
1928,160.8, 80.5, 76.9, 38.8, 37.3, 98.5, 56.9, 93.3, 32.7,142.2,121.3, 84.7, 318.6, 152.9, 248.6, 296.3,1023.8
1929, 46.5, 28.3, 10.5, 30.8, 57.8, 46.6, 67.2, 74.0, 27.5,125.2,197.0,185.4, 159.5,,99.1, 187.8, 349.7
1930,131.6, 23.7, 64.8, 71.1, 57.0, 37.3,109.0,108.5,109.1, 98.8,125.0, 99.9, 340.7, 192.9, 254.8, 332.9,1035.8
1931, 78.8, 81.4, 21.8, 90.0, 87.3, 95.3,109.3,115.8, 71.8, 35.4,137.0, 46.6, 260.1, 199.1, 320.4, 244.2, 970.5
1932, 92.9,,8.5, 59.7, 83.1,122.1, 34.1,100.7, 47.0, 92.5,154.5, 61.6, 51.4, 147.9, 264.9, 181.8, 308.7
1933, 69.5, 96.7, 74.3, 35.4, 53.1, 57.5, 60.0, 31.8, 53.1,104.9, 44.6, 25.6, 217.5, 162.9, 149.3, 202.6, 706.6
1934, 81.5, 11.6, 71.6, 72.3, 44.4, 43.5, 42.4, 81.2, 69.4, 84.9, 56.8,177.9, 118.7, 188.2, 167.1, 211.1, 837.5
1935, 43.4,102.5, 25.4, 98.7, 33.0, 95.6, 23.2, 58.2,136.0,131.8,143.1, 90.8, 323.8, 157.2, 177.0, 410.9, 981.8
1936,122.4, 71.6, 60.2, 50.5, 30.0, 94.6,135.2, 33.1, 90.6, 62.8,102.2, 95.5, 284.8, 140.7, 262.9, 255.6, 948.7
1937,126.1,135.9, 87.5, 77.3, 71.4, 41.6, 63.7, 39.0, 61.8, 79.9, 49.8, 93.9, 357.6, 236.2, 144.2, 191.5, 927.9
1938,110.8, 34.0, 19.0,,7.0, 70.8, 60.0, 86.6, 84.6, 58.4,131.7,122.8,109.0, 238.7,,96.8, 231.2
