Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual number of days in the month with air frost (minimum temperature below zero) for England NW and N Wales
Areal series, starting in 1960
Last updated 01-Jan-2022 10:59
    jan  year    feb  year    mar  year    apr  year    may  year    jun  year    jul  year    aug  year    sep  year    oct  year    nov  year    dec  year     win  year     spr  year     sum  year     aut  year     ann  year
    9.9  1998    9.6  1982    6.6  1993    3.7  2001    0.4  1989    0.0  1960    0.0  2011    0.0  2018    0.0  1973    0.3  1984    4.9  2007    9.1  1980    31.8  2015    11.2  1977     0.0  1968     5.8  2007    48.2  1971
    9.7  2012    9.4  1976    6.3  1988    3.6  1988    0.4  2004    0.0  1993    0.0  1991    0.0  2019    0.0  2015    0.3  2011    4.7  1966    9.0  1991    29.6  1992    11.1  2011     0.0  1970     5.8  1968    48.2  1961
    9.6  1973    9.4  1962    6.2  2021    3.6  2003    0.3  1962    0.0  2021    0.0  1994    0.0  2020    0.0  2017    0.3  1990    4.6  1960    9.0  1965    29.4  2002    11.1  2000     0.0  2019     5.8  2021    47.8  2012
    9.2  1967    9.2  1966    5.6  1982    3.6  1997    0.3  1960    0.0  1979    0.0  1993    0.0  2000    0.0  1984    0.2  2009    4.6  2008    8.7  2020    27.6  2008    10.8  1983     0.0  1979     5.4  1960    47.5  2006
    9.0  2000    8.2  2007    5.5  1989    3.6  1980    0.3  1985    0.0  2010    0.0  1963    0.0  1991    0.0  1967    0.2  1985    4.3  1982    8.2  1998    26.6  2012    10.6  1981     0.0  2021     5.4  1995    47.3  1992
    8.8  1969    7.6  1971    5.4  2002    3.4  1982    0.3  1966    0.0  1986    0.0  1966    0.0  1998    0.0  2000    0.2  1967    4.1  1991    7.8  2004    26.5  1971    10.6  2020     0.0  1986     5.3  1990    47.2  2018
    8.8  2004    7.4  1967    5.2  1978    3.3  1991    0.3  1988    0.0  1998    0.0  1967    0.0  1984    0.0  1966    0.2  2014    3.9  2001    7.5  1985    25.5  1973    10.5  2002     0.0  1966     5.2  1961    47.1  1977
    8.8  1996    7.3  1977    5.2  2009    3.3  2006    0.3  1963    0.0  2002    0.0  1969    0.0  1968    0.0  2008    0.2  2015    3.8  1974    6.9  1984    24.5  1993    10.3  1963     0.0  2010     5.2  1982    47.1  2016
    8.4  1962    7.3  1972    5.0  2000    3.2  2015    0.2  2011    0.0  2020    0.0  1970    0.0  1969    0.0  2002    0.2  2021    3.8  1999    6.8  1975    24.3  1976    10.2  1988     0.0  1998     5.1  2004    46.8  1967
    8.3  1994    7.1  1999    5.0  1960    3.1  1964    0.2  1972    0.0  1982    0.0  1972    0.0  1970    0.0  1998    0.1  1979    3.7  1963    6.6  1997    23.4  2000     9.6  1993     0.0  2020     5.1  1978    43.3  2004
    8.2  1971    6.7  1988    4.9  1966    3.1  1985    0.2  2008    0.0  1988    0.0  1974    0.0  1973    0.0  2019    0.1  1976    3.5  1992    6.4  1983    23.0  2005     9.1  1990     0.0  2002     5.1  1997    42.8  1997
    8.2  1976    6.1  1974    4.5  2014    2.9  2017    0.2  2006    0.0  1995    0.0  1975    0.0  1975    0.0  2011    0.1  2020    3.2  1970    6.0  1966    22.7  2019     8.9  1998     0.0  1988     4.8  1987    41.6  1972
    7.6  2002    5.8  1980    4.2  1991    2.9  1967    0.2  1992    0.0  2013    0.0  1976    0.0  1978    0.0  1989    0.1  1978    3.2  1987    6.0  1986    22.7  1967     8.5  1972     0.0  1982     4.8  1991    41.3  2017
    7.4  2018    5.7  2019    4.2  2007    2.5  1960    0.2  2003    0.0  1976    0.0  1977    0.0  1980    0.0  1994    0.1  1961    3.1  2006    6.0  2002    22.4  2017     8.4  1997     0.0  1995     4.3  1999    40.0  2019
    6.8  2016    5.4  1993    4.2  1981    2.3  2005    0.2  2002    0.0  1992    0.0  1978    0.0  1981    0.0  1999    0.1  1965    3.1  2003    5.7  2021    22.2  1972     8.4  2012     0.0  2013     3.9  1986    39.5  1989
    6.6  1999    5.4  1992    4.2  1977    1.9  2018    0.2  2007    0.0  1980    0.0  1979    0.0  1982    0.0  1992    0.1  2016    2.6  2018    5.5  1994    22.0  1995     8.3  2004     0.0  1992     3.9  2001    37.5  2011
    5.6  1993    5.3  1989    4.0  1983    1.7  1961    0.1  1983    0.0  2000    0.0  1980    0.0  1985    0.0  1968    0.1  1995    2.3  2015    5.3  2019    22.0  1999     8.3  1991     0.0  1980     3.7  1963    37.2  1998
    5.5  1974    5.2  2000    3.7  1998    1.7  1963    0.1  1976    0.0  1994    0.0  1981    0.0  1997    0.0  2016    0.1  2006    2.3  1986    5.3  1972    21.9  1974     8.1  1999     0.0  2000     3.6  1970    37.2  2015
    5.0  1983    4.6  2017    3.6  1999    1.6  1992    0.1  1998    0.0  2007    0.0  1982    0.0  1986    0.0  2014    0.0  1969    2.2  1981    5.2  2016    20.4  1988     8.0  1967     0.0  1963     3.2  2006    37.0  1994
    4.9  2007    4.4  1995    3.6  1990    1.6  1993    0.1  1978    0.0  1997    0.0  1983    0.0  1987    0.0  1980    0.0  1996    1.7  1984    5.2  2011    20.3  1998     7.8  1960     0.0  2003     3.0  2002    36.5  2007
    4.8  2008    4.2  2002    3.2  1997    1.6  2020    0.1  2014    0.0  2006    0.0  1985    0.0  1988    0.0  2001    0.0  1963    1.6  2020    5.1  2006    19.4  2016     7.6  2019     0.0  1994     2.5  2015    35.8  1988
    4.5  2005    4.0  2020    3.1  1967    1.4  2009    0.1  2000    0.0  2014    0.0  1987    0.0  1989    0.0  2013    0.0  1977    1.5  2011    4.9  1971    18.2  2007     7.6  1994     0.0  2006     2.0  1984    35.7  2000
    4.4  1975    3.9  1998    2.8  2017    1.3  1972    0.1  1990    0.0  1990    0.0  1988    0.0  1990    0.0  2006    0.0  2004    1.3  2014    4.2  1977    17.9  1990     6.7  2009     0.0  2014     1.8  2020    35.3  1999
    4.3  1988    3.9  1997    2.6  1961    1.3  2007    0.0  1970    0.0  1966    0.0  1989    0.0  1992    0.0  1981    0.0  1989    1.1  2009    3.9  2018    16.6  1975     6.1  2017     0.0  2017     1.8  2011    34.1  1974
    3.6  2020    3.3  1961    2.6  1994    1.2  1987    0.0  1986    0.0  2017    0.0  1990    0.0  1994    0.0  1997    0.0  2013    0.8  2000    2.2  2013    12.9  2020     5.7  2007     0.0  2018     1.5  2014    31.2  2002
    3.1  2014    3.2  2011    2.4  2019    0.7  2014    0.0  2009    0.0  2018    0.0  1961    0.0  1995    0.0  1978    0.0  1968    0.7  1994    1.9  1974     9.2  1989     5.4  2014     0.0  1997     1.5  1994    30.7  1990
    2.8  1990    2.7  1990    2.3  1992    0.5  2004    0.0  1999    0.0  1963    0.0  1992    0.0  1996    0.0  1985    0.0  2005    0.5  1997    1.4  1988     7.6  2014     4.9  1961     0.0  1990     1.3  2009    28.6  2020
    2.6  1989    2.3  2014    1.9  2012    0.5  2011    0.0  1964    0.0  2003    0.0  2021    0.0  2021    0.0  2021    0.0  2001    0.3  2002    1.0  2015     ---  1960     4.1  1992     0.0  2007     1.3  2000    22.3  2014
