Areal values from HadUK-Grid 1km gridded climate data from land surface network
Source: Met Office National Climate Information Centre
Monthly, seasonal and annual number of days in the month with air frost (minimum temperature below zero) for Scotland
Areal series, starting in 1960
Last updated 01-Jan-2022 10:59
    jan  year    feb  year    mar  year    apr  year    may  year    jun  year    jul  year    aug  year    sep  year    oct  year    nov  year    dec  year     win  year     spr  year     sum  year     aut  year     ann  year
   13.0  2004   11.4  1989    9.4  1966    5.4  1997    1.3  1998    0.0  1967    0.0  1997    0.0  2003    0.1  2005    0.9  1991    6.8  1981   11.6  2004    36.9  1999    16.7  1964     0.1  2004     9.1  1989    67.4  2017
   12.6  1967   11.1  2002    9.4  2004    5.4  2002    1.2  1983    0.0  1979    0.0  2007    0.0  2018    0.1  1996    0.9  1999    6.8  1995   11.5  1991    36.6  1967    16.7  1993     0.1  1984     8.6  2018    67.1  1999
   12.1  1969   10.7  1980    9.4  1999    5.4  1992    1.2  1988    0.0  2006    0.0  1987    0.0  2005    0.0  2004    0.9  2013    6.2  1999   11.4  1998    36.2  1990    16.6  2019     0.1  1960     8.4  2000    67.0  1998
   12.0  2006   10.7  1997    9.3  1960    5.2  2019    1.2  2018    0.0  1990    0.0  2002    0.0  1970    0.0  1978    0.8  1979    6.0  2009   10.8  1985    35.5  1992    16.4  1972     0.1  1970     8.2  1995    66.5  1989
   11.6  1971   10.6  2011    9.2  2003    5.0  1996    1.2  2009    0.0  1994    0.0  1998    0.0  2011    0.0  1967    0.7  1989    5.9  2004   10.2  1983    35.4  2019    16.2  1999     0.1  1996     7.8  1978    65.9  1971
   11.5  1973   10.3  2017    9.2  2002    4.8  2005    1.1  2014    0.0  1963    0.0  1985    0.0  2013    0.0  1999    0.7  1961    5.7  1987   10.0  2019    35.3  1993    16.0  2002     0.1  2013     7.5  2007    65.6  2015
   11.5  1999   10.1  1982    9.1  2009    4.3  2017    1.1  2000    0.0  1992    0.0  1990    0.0  2000    0.0  2017    0.7  1968    5.3  2007    9.6  2018    35.3  1976    15.6  1991     0.1  1963     7.4  1997    64.9  2006
   10.7  1964    9.9  2012    8.6  2007    4.3  1980    1.1  2016    0.0  1976    0.0  2009    0.0  2008    0.0  2019    0.7  1995    4.9  2015    9.6  2002    34.5  2005    15.3  1992     0.1  1992     7.4  2009    64.3  2005
   10.4  2000    9.7  1992    8.4  1991    4.1  1964    1.0  2017    0.0  1993    0.0  1989    0.0  2019    0.0  2000    0.6  2014    4.8  2003    9.2  1997    34.3  1975    15.2  2017     0.0  1979     7.3  2004    64.0  1988
   10.1  1983    9.7  1971    8.1  2000    4.0  1987    1.0  1976    0.0  2004    0.0  2013    0.0  1997    0.0  1980    0.6  2011    4.7  2021    9.0  1977    34.0  1971    14.5  1997     0.0  1994     7.2  1999    62.2  1974
    9.5  2005    9.6  2007    8.0  1992    4.0  1972    1.0  2003    0.0  2002    0.0  2005    0.0  2001    0.0  2001    0.6  1960    4.3  2006    8.9  1984    33.4  1974    13.8  1960     0.0  1993     6.9  2001    61.5  2000
    9.3  2002    9.5  1974    7.4  2019    3.5  1993    0.9  1990    0.0  1960    0.0  2014    0.0  1996    0.0  1961    0.5  2020    4.1  2018    8.8  1975    32.7  1972    13.7  2011     0.0  2010     6.1  2015    61.3  1997
    9.2  2007    9.3  1990    7.3  1977    3.3  2003    0.8  2004    0.0  2010    0.0  2006    0.0  2015    0.0  2009    0.5  2005    3.9  1984    8.4  2006    31.1  2017    13.5  1990     0.0  2006     5.7  2021    60.7  2004
    9.1  2014    9.0  1967    7.1  2021    3.0  1960    0.8  2008    0.0  2019    0.0  2008    0.0  2009    0.0  2011    0.4  1996    3.7  2020    7.5  1974    30.3  2020    13.5  2003     0.0  1990     5.6  1984    60.3  2011
    8.9  1974    8.6  2019    6.5  2014    3.0  2009    0.7  1972    0.0  2016    0.0  1984    0.0  1990    0.0  1966    0.4  1969    3.6  2002    7.3  2015    27.4  1998    13.2  2009     0.0  1976     5.4  2020    59.1  2020
    8.8  1990    8.1  1961    5.2  1990    2.5  2007    0.6  1999    0.0  2018    0.0  2003    0.0  2006    0.0  2015    0.3  1977    3.2  2014    7.0  2013    27.2  2007    12.7  2007     0.0  2002     5.2  1994    56.4  2002
    8.7  1996    8.0  2014    5.2  1997    2.5  2014    0.4  1986    0.0  1966    0.0  2018    0.0  2017    0.0  2016    0.3  1978    2.6  2011    6.3  2016    24.0  2014    12.2  2004     0.0  2019     4.5  2006    55.6  1990
    7.8  2020    6.3  1993    4.6  2012    2.0  2004    0.3  1970    0.0  2014    0.0  1994    0.0  2002    0.0  2006    0.2  2006    2.3  1994    5.9  1971    18.8  1989    11.7  1961     0.0  2018     3.8  2014    53.3  2007
    4.2  1989    4.4  1998    3.8  1961    1.2  2011    0.0  1964    0.0  2003    0.0  1991    0.0  1991    0.0  2014    0.0  2001    2.1  1997    3.1  1988     ---  1960    10.2  2014     0.0  2003     3.2  2011    45.9  2014
